StageID,EvID,値1,周回,場面,味方指定,敵指定,ﾀｰﾝ下限,ﾀｰﾝ上限,発生済EvID,未発生EvID,Exit,戦闘前,拡大,条件1,値1-1,値1-2,条件2,値2-1,値2-2,繰返,特殊処理,特殊処理,値2
32Common,6,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Reimu,,,,,0,,,
32Common,6,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Marisa,,,,,0,,,
32Common,5,0,0,戦闘・ボム後,,,,,4,,1,,0,,,,,,,0,,,
32Common,40,0,0,行動終了,Reimu,,1,4,,,0,,0,y座標,112,480,,,,0,ADD_WPVAL1,,-1
32Common,41,0,0,行動終了,Marisa,,1,4,,,0,,0,y座標,112,480,,,,0,ADD_WPVAL1,,-1
32Common,109,38,0,行動終了,,,1,4,,,1,,0,WP_VAL1が一定値,0,0,,,,0,,,
32Common,1,0,0,スペル撃破,,Youmu_en,,,,,1,,0,スペルID,0,0,,,,0,,,
32Common,2,0,0,スペル撃破,,Youmu_en,,,,,1,,0,スペルID,1,1,,,,0,,,
32Common,3,0,0,スペル撃破,,Youmu_en,,,,,1,,0,スペルID,2,2,,,,0,,,
32Common,2,0,0,スペル逃げ切り,,Youmu_en,,,,,1,,0,スペルID,1,1,,,,0,,,
32Common,3,0,0,スペル逃げ切り,,Youmu_en,,,,,1,,0,スペルID,2,2,,,,0,,,
32Common,5,0,0,スペル逃げ切り,,Youmu_en,,,,,1,,0,スペルID,3,3,,,,0,,,
33Common,0,0,0,戦闘前,Youmu,,,,,,1,1,0,,,,,,,0,,,
33Common,9,0,0,戦闘前,Reimu,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,10,0,0,戦闘前,Marisa,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,11,0,0,戦闘前,Keine,KeineH,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,12,0,0,戦闘前,Alice,Yuyuko,,,,,1,1,0,スペルID,1,5,,,,0,,,
33Common,13,0,0,戦闘前,Nitori,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,16,0,0,戦闘前,Cirno,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,17,0,0,戦闘前,Sakuya,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,18,0,0,戦闘前,Meiling,Yuyuko,,,,,1,1,0,スペルID,1,5,,,,0,,,
33Common,19,0,0,戦闘前,Patchouli,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,21,0,0,戦闘前,Elliy,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,23,0,0,戦闘前,Mokou,Yuyuko,,,,,1,1,0,スペルID,2,5,,,,0,,,
33Common,24,0,0,戦闘前,Komachi,Yuyuko,,,,,1,1,0,スペルID,1,5,,,,0,,,
33Common,28,0,0,戦闘前,Sunny,Luna,Star,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,29,0,0,戦闘前,Minoriko,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,30,0,0,戦闘前,Shizuha,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,31,0,0,戦闘前,Hina,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,32,0,0,戦闘前,Sanae,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,33,0,0,戦闘前,Aya,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,34,0,0,戦闘前,Momiji,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,35,0,0,戦闘前,Letty,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,36,0,0,戦闘前,LilyW,LilyB,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,37,0,0,戦闘前,Nazrin,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,38,0,0,戦闘前,Sho,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,39,0,0,戦闘前,Youmu,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,52,42,1,戦闘前,Meko,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,53,43,1,戦闘前,Makura,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,54,44,1,戦闘前,Yuyuko,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,55,45,1,戦闘前,Yuyuko,,,,4,,1,0,0,,,,,,,0,,,
33Common,56,46,1,戦闘前,Yukari,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,57,47,1,戦闘前,Yukari,Yuyuko,,,,,,1,1,0,ユニット生存,Yukari,,ユニット生存,Yuyuko,,0,,,
33Common,58,49,1,戦闘前,Tensoku,Yuyuko,,,,,1,1,0,,,,,,,0,,,
33Common,100,18,1,戦闘前,Yorihime,Yuyuko,,,,,1,1,0,,,,,,,0,,,Battle_All
33Common,101,19,1,戦闘前,Toyohime,Yuyuko,,,,,1,1,0,,,,,,,0,,,Battle_All
33Common,102,42,1,戦闘前,Shinki,Yuyuko,,,,,1,1,0,,,,,,,0,,,Battle_All
33Common,103,51,1,戦闘前,Tenshi,Yuyuko,,,,,1,1,0,,,,,,,0,,,Battle_All
33Common,104,70,1,戦闘前,Satori,Yuyuko,,,,,1,1,0,,,,,,,0,,,Battle_All
33Common,105,71,1,戦闘前,Koishi,Yuyuko,,,,,1,1,0,,,,,,,0,,,Battle_All
33Common,5,0,0,戦闘・ボム直後,,Yuyuko_en,,,,,1,,0,敵HP,0,0,,,,0,,,
33Common,42,0,0,戦闘・ボム後,,Yuyuko_en,,,,,0,,0,スペルID,3,3,,,,1,,,
33Common,7,0,0,戦闘・ボム後,,,,,,,1,,0,味方数,0,0,,,,0,,,
33Common,41,0,0,戦闘・ボム後,,,,,5,,1,,0,,,,,,,0,,,
33Common,1,0,0,スペル撃破,,Yuyuko_en,,,,,1,,0,スペルID,0,0,,,,0,,,
33Common,50,0,0,スペル撃破,,Yuyuko_en,,,,,0,,0,スペルID,1,1,ユニット生存,Keine,,0,,ADD_WPVAL0,1
33Common,51,0,0,スペル撃破,,Yuyuko_en,,,,,0,,0,スペルID,1,1,ユニット生存,Mokou,,0,,ADD_WPVAL0,1
33Common,47,41,0,スペル撃破,,Yuyuko_en,,,,,1,,0,スペルID,1,1,WP_VAL0が一定値,0,1,0,,,
33Common,2,0,0,スペル撃破,,Yuyuko_en,,,,,1,,0,スペルID,1,1,WP_VAL0が一定値,2,2,0,,,
33Common,3,0,0,スペル撃破,,Yuyuko_en,,,,,1,,0,スペルID,2,2,,,,0,,,
33Common,4,0,0,スペル撃破,,Yuyuko_en,,,,,1,,0,スペルID,3,3,,,,0,,,
33Common,50,0,0,スペル逃げ切り,,Yuyuko_en,,,,,0,,0,スペルID,1,1,ユニット生存,Keine,,0,,ADD_WPVAL0,1
33Common,51,0,0,スペル逃げ切り,,Yuyuko_en,,,,,0,,0,スペルID,1,1,ユニット生存,Mokou,,0,,ADD_WPVAL0,1
33Common,47,41,0,スペル逃げ切り,,Yuyuko_en,,,,,1,,0,スペルID,1,1,WP_VAL0が一定値,0,1,0,,,
33Common,2,0,0,スペル逃げ切り,,Yuyuko_en,,,,,1,,0,スペルID,1,1,WP_VAL0が一定値,2,2,0,,,
33Common,3,0,0,スペル逃げ切り,,Yuyuko_en,,,,,1,,0,スペルID,2,2,,,,0,,,
33Common,4,0,0,スペル逃げ切り,,Yuyuko_en,,,,,1,,0,スペルID,3,3,,,,0,,,
33Common,41,0,0,スペル逃げ切り,,Yuyuko_en,,,,,1,,0,スペルID,4,4,,,,0,,,
33Common,8,0,0,スペル逃げ切り,,Unknown_en,,,,,0,,0,スペル獲得数,5,5,,,,0,,,
33Common,6,0,0,スペル逃げ切り,,Unknown_en,,,,,1,,0,,,,,,,0,,,
33Common,43,0,0,スペカ発動直前,,Yuyuko_en,,,,,1,,0,スペルID,3,3,,,,1,,,
33Common,44,0,0,ロード/SLG/暗転中,,,,,,,1,,0,,,,,,,1,,,
33Common,45,0,0,ターン開始,,,,,41,,1,,0,,,,,,,1,,,
33Common,45,0,0,行動終了,,,,,41,,1,,0,フェイズ,1,1,,,,1,,,
34Common,15,0,0,戦闘前,Reimu,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,16,0,0,戦闘前,Marisa,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,17,0,0,戦闘前,Keine,KeineH,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,18,0,0,戦闘前,Alice,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,19,0,0,戦闘前,Nitori,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,20,0,0,戦闘前,Rumia,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,21,0,0,戦闘前,Daiyosei,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,22,0,0,戦闘前,Cirno,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,23,0,0,戦闘前,Sakuya,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,24,0,0,戦闘前,Meiling,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,25,0,0,戦闘前,Patchouli,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,26,0,0,戦闘前,Koakuma,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,27,0,0,戦闘前,Elliy,Kurumi,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,29,0,0,戦闘前,Mokou,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,30,0,0,戦闘前,Komachi,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,34,0,0,戦闘前,Sunny,Luna,Star,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,35,0,0,戦闘前,Minoriko,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,36,0,0,戦闘前,Shizuha,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,37,0,0,戦闘前,Hina,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,38,0,0,戦闘前,Sanae,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,39,0,0,戦闘前,Aya,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,40,0,0,戦闘前,Momiji,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,41,0,0,戦闘前,Letty,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,42,0,0,戦闘前,LilyW,LilyB,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,43,0,0,戦闘前,Nazrin,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,44,0,0,戦闘前,Sho,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,45,0,0,戦闘前,Youmu,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,60,41,1,戦闘前,Meko,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,61,42,1,戦闘前,Makura,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,62,43,1,戦闘前,Yuyuko,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,63,44,1,戦闘前,Yukari,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,64,45,1,戦闘前,Makura,Ran,,,,,1,1,0,,,,,,,0,,,
34Common,65,46,1,戦闘前,Tensoku,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,
34Common,100,20,1,戦闘前,Toyohime,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,Battle_All
34Common,101,21,1,戦闘前,Suika,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,Battle_All
34Common,102,22,1,戦闘前,Satori,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,Battle_All
34Common,103,43,1,戦闘前,Shinki,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,Battle_All
34Common,104,52,1,戦闘前,Tenshi,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,Battle_All
34Common,105,72,1,戦闘前,Koishi,Yukari,,,,,1,1,0,スペルID,1,5,,,,0,,,Battle_All
34Common,12,0,0,戦闘・ボム直後,,Yukari_en,,,,,0,,0,敵HP,0,0,スペル獲得数,4,5,0,,,
34Common,9,0,0,戦闘・ボム直後,,Yukari_en,,,,,1,,0,敵HP,0,0,,,,0,GET_SPELL,NO_PICHUN,
34Common,48,0,0,戦闘・ボム直後,,Yukari_en,,,,,1,,0,スペルID,5,5,フェイズ,2,2,1,,,
34Common,11,0,0,戦闘・ボム後,,,,,,,1,,0,味方数,0,0,,,,0,,,
34Common,10,0,0,戦闘・ボム後,,,,,9,,1,,0,,,,,,,0,,,
34Common,5,0,0,戦闘・ボム後,,Yukari_en,,,4,,0,,0,敵HP割合,0,80,スペル経過ターン,0,1,0,,,
34Common,49,0,0,戦闘・ボム後,,,,,5,,0,,0,フェイズ,2,2,,,,1,,,
34Common,6,0,0,戦闘・ボム後,,Yukari_en,,,4,,0,,0,敵HP割合,0,60,スペル経過ターン,0,2,0,,,
34Common,49,0,0,戦闘・ボム後,,,,,6,,0,,0,フェイズ,2,2,,,,1,,,
34Common,7,0,0,戦闘・ボム後,,Yukari_en,,,4,,0,,0,敵HP割合,0,40,スペル経過ターン,0,3,0,,,
34Common,49,0,0,戦闘・ボム後,,,,,7,,0,,0,フェイズ,2,2,,,,1,,,
34Common,8,0,0,戦闘・ボム後,,Yukari_en,,,4,,0,,0,敵HP割合,0,20,スペル経過ターン,0,4,0,,,
34Common,49,0,0,戦闘・ボム後,,,,,8,,0,,0,フェイズ,2,2,,,,1,,,
34Common,49,0,0,戦闘・ボム後,,,,,,,1,,0,フェイズ,2,2,,,,1,,,
34Common,50,0,0,敵行動開始,,,,,,,1,,0,フェイズ,2,2,,,,1,,,
34Common,52,0,0,スペカ発動直後,,,,,,,1,,0,フェイズ,2,2,,,,1,,,
34Common,53,0,0,ロード/SLG/暗転中,,,,,,,1,,0,,,,,,,1,,,
34Common,53,0,0,ロード/出撃配置/1PP,,,,,,,1,,0,,,,,,,1,,,
34Common,54,0,0,ターン終了,,,,,,,0,,0,,,,,,,1,,,
34Common,55,0,0,ターン終了,,,,,,,0,,0,,,,,,,1,,,
34Common,56,0,0,ターン終了,,,,,,,1,,0,難易度,2,3,,,,1,,,
34Common,57,0,0,ロード/SLG,,,,,,,1,,0,,,,,,,1,,,
34Common,0,0,0,スペル撃破,,Yukari_en,,,,,1,,0,スペルID,0,0,,,,0,,,
34Common,1,0,0,スペル撃破,,Yukari_en,,,,,1,,0,スペルID,1,1,,,,0,,,
34Common,2,0,0,スペル撃破,,Yukari_en,,,,,1,,0,スペルID,2,2,,,,0,,,
34Common,3,0,0,スペル撃破,,Yukari_en,,,,,1,,0,スペルID,3,3,,,,0,,,
34Common,4,0,0,スペル撃破,,Yukari_en,,,,,1,,0,スペルID,4,4,,,,0,,,
34Common,1,0,0,スペル逃げ切り,,Yukari_en,,,,,1,,0,スペルID,1,1,,,,0,,,
34Common,2,0,0,スペル逃げ切り,,Yukari_en,,,,,1,,0,スペルID,2,2,,,,0,,,
34Common,3,0,0,スペル逃げ切り,,Yukari_en,,,,,1,,0,スペルID,3,3,,,,0,,,
34Common,4,0,0,スペル逃げ切り,,Yukari_en,,,,,1,,0,スペルID,4,4,,,,0,,,
34Common,10,0,0,スペル逃げ切り,,Yukari_en,,,,,1,,0,スペルID,5,5,,,,0,,,
35Common,6,0,0,戦闘前,Reimu,,,,1,,1,1,0,,,,,,,0,,,
35Common,7,0,0,戦闘前,Sanae,,,,1,,1,1,0,,,,,,,0,,,
35Common,8,0,0,戦闘前,Marisa,,,,1,,1,1,0,,,,,,,0,,,
35Common,9,0,0,戦闘前,Alice,,,,1,,1,1,0,,,,,,,0,,,
35Common,10,0,0,戦闘前,Sakuya,,,,1,,1,1,0,,,,,,,0,,,
35Common,11,0,0,戦闘前,Meiling,,,,1,,1,1,0,,,,,,,0,,,
35Common,43,13,0,戦闘前,Cirno,,,,1,,1,1,0,,,,,,,0,,,
35Common,13,0,0,戦闘前,Daiyosei,,,,1,,1,1,0,,,,,,,0,,,
35Common,14,0,0,戦闘前,Minoriko,,,,1,,1,1,0,,,,,,,0,,,
35Common,15,0,0,戦闘前,Shizuha,,,,1,,1,1,0,,,,,,,0,,,
35Common,16,0,0,戦闘前,Komachi,,,,1,,1,1,0,,,,,,,0,,,
35Common,17,0,0,戦闘前,Hina,,,,1,,1,1,0,,,,,,,0,,,
35Common,18,0,0,戦闘前,Murasa,,,,,,1,1,0,,,,,,,0,,,
35Common,-1,0,0,戦闘・ボム直後,,Suika_en,,,,1,1,,0,敵HP,0,0,,,,0,NO_PICHUN,,DOKONJO
35Common,2,0,0,戦闘・ボム直後,,Suika_en,,,,,1,,0,敵HP割合,0,20,,,,0,,,
35Common,4,0,0,戦闘・ボム後,All,,,,,1,1,,0,味方HP,0,0,,,,0,,,
35Common,4,0,0,戦闘・ボム後,,,,,,,1,,0,ユニット非生存,Seirensen,,,,,0,,,
35Common,40,0,0,戦闘・ボム後,Reimu,,,,1,5,0,,0,,,,,,,0,ADD_WPVAL0,,-1
35Common,41,0,0,戦闘・ボム後,Sakuya,,,,1,5,0,,0,,,,,,,0,ADD_WPVAL0,,-1
35Common,42,0,0,戦闘・ボム後,Cirno,,,,1,5,0,,0,,,,,,,0,ADD_WPVAL0,,-1
35Common,5,0,0,戦闘・ボム後,,,,,,,0,,0,WP_VAL0が一定値,0,0,,,,0,,,
35Common,3,0,0,戦闘・ボム後,,,,,2,,1,,0,,,,,,,0,,,
35Common,1,0,0,ターン開始,,,2,2,,,1,,0,,,,,,,0,,,
35Common,50,0,0,行動終了,Reimu,,,,,32,1,,0,DemoName,pursuasion_needle,,,,,1,SET_WPVAL1,,2
35Common,50,0,0,行動終了,Marisa,,,,,32,1,,0,DemoName,magicmissile,,,,,1,SET_WPVAL1,,2
35Common,50,0,0,行動終了,Alice,,,,,32,1,,0,DemoName,artifle_sacrifice,,,,,1,SET_WPVAL1,,2
35Common,50,0,0,行動終了,Sanae,,,,,32,1,,0,DemoName,kyakusei,,,,,1,SET_WPVAL1,,2
35Common,50,0,0,行動終了,Sakuya,,,,,32,1,,0,DemoName,satsujin_doll,,,,,1,SET_WPVAL1,,2
35Common,50,0,0,行動終了,Meiling,,,,,32,1,,0,DemoName,saiu,,,,,1,SET_WPVAL1,,2
35Common,50,0,0,行動終了,Cirno,,,,,32,1,,0,DemoName,iciclefall,,,,,1,SET_WPVAL1,,2
35Common,50,0,0,行動終了,Daiyosei,,,,,32,1,,0,DemoName,firebomber,,,,,1,SET_WPVAL1,,2
35Common,50,0,0,行動終了,Minoriko,,,,,32,1,,0,DemoName,potato,,,,,1,SET_WPVAL1,,2
35Common,50,0,0,行動終了,Shizuha,,,,,32,1,,0,DemoName,Aki_kick,,,,,1,SET_WPVAL1,,2
35Common,50,0,0,行動終了,Komachi,,,,,32,1,,0,DemoName,scythe_dist,,,,,1,SET_WPVAL1,,2
35Common,50,0,0,行動終了,Hina,,,,,32,1,,0,DemoName,pflow,,,,,1,SET_WPVAL1,,2
35Common,51,0,0,行動終了,Seirensen,,,,,32,1,,0,DemoName,kiju,,WP_VAL1が一定値,2,2,1,SET_WPVAL1,,0
35Common,51,0,0,行動終了,Seirensen,,,,,32,1,,0,DemoName,mega_sub,,WP_VAL1が一定値,2,2,1,SET_WPVAL1,,0
35Common,51,0,0,行動終了,Seirensen,,,,,32,1,,0,DemoName,mega_main,,WP_VAL1が一定値,2,2,1,SET_WPVAL1,,0
35Common,32,0,0,行動終了,Seirensen,,,,,,1,,0,DemoName,mega_hyper,,WP_VAL1が一定値,0,0,0,,,
35Common,33,0,0,行動終了,Seirensen,,,,32,,0,,0,DemoName,mega_hyper,,,,,0,,,
35Common,44,36,0,行動終了,Seirensen,,,,33,,1,,0,,,,,,,0,,,
35Common,19,0,0,行動終了,Reimu,,,,,,1,,0,現在地形,絵馬掛,,,,,0,,,
35Common,20,0,0,行動終了,Sanae,,,,,,1,,0,現在地形,絵馬掛,,,,,0,,,
35Common,21,0,0,行動終了,Marisa,,,,,,1,,0,現在地形,絵馬掛,,,,,0,,,
35Common,22,0,0,行動終了,Alice,,,,,,1,,0,現在地形,絵馬掛,,,,,0,,,
35Common,23,0,0,行動終了,Sakuya,,,,,,1,,0,現在地形,絵馬掛,,,,,0,,,
35Common,24,0,0,行動終了,Meiling,,,,,,1,,0,現在地形,絵馬掛,,,,,0,,,
35Common,25,0,0,行動終了,Cirno,,,,,,1,,0,現在地形,絵馬掛,,,,,0,,,
35Common,26,0,0,行動終了,Daiyosei,,,,,,1,,0,現在地形,絵馬掛,,,,,0,,,
35Common,27,0,0,行動終了,Minoriko,,,,,,1,,0,現在地形,絵馬掛,,,,,0,,,
35Common,28,0,0,行動終了,Shizuha,,,,,,1,,0,現在地形,絵馬掛,,,,,0,,,
35Common,29,0,0,行動終了,Komachi,,,,,,1,,0,現在地形,絵馬掛,,,,,0,,,
35Common,30,0,0,行動終了,Hina,,,,,,1,,0,現在地形,絵馬掛,,,,,0,,,
35Common,31,0,0,行動終了,Seirensen,,,,,,1,,0,現在地形,絵馬掛,,,,,0,,,
35Common,52,37,0,行動終了,Makura,Meko,,,,,,1,,0,現在地形,絵馬掛,,,,,0,,,
36Common,31,0,0,戦闘前,Reimu,Aya,,,,,,1,2,0,,,,,,,0,,,
36Common,32,0,0,戦闘前,Reimu,Keine,,,,,,1,2,0,,,,,,,0,,,
36Common,32,0,0,戦闘前,Reimu,KeineH,,,,,,1,2,0,,,,,,,0,,,
36Common,33,0,0,戦闘前,Reimu,Sanae,,,,,,1,2,0,,,,,,,0,,,
36Common,34,0,0,戦闘前,Reimu,Alice,,,,,,1,2,0,,,,,,,0,,,
36Common,35,0,0,戦闘前,Marisa,Alice,,,,,,1,2,0,,,,,,,0,,,
36Common,36,0,0,戦闘前,Marisa,Patchouli,,,,,,1,2,0,,,,,,,0,,,
36Common,37,0,0,戦闘前,Marisa,Nitori,,,,,,1,2,0,,,,,,,0,,,
36Common,38,0,0,戦闘前,Nitori,Momiji,,,,,,1,2,0,,,,,,,0,,,
36Common,39,0,0,戦闘前,Nitori,Hina,,,,,,1,2,0,,,,,,,0,,,
36Common,40,0,0,戦闘前,Nitori,Alice,,,,,,1,2,0,,,,,,,0,,,
36Common,41,0,0,戦闘前,Marisa,Momiji,,,,,,1,2,0,,,,,,,0,,,
36Common,42,0,0,戦闘前,Aya,Marisa,,,,,,1,2,0,,,,,,,0,,,
36Common,43,0,0,戦闘前,Aya,Momiji,,,,,,1,2,0,,,,,,,0,,,
36Common,44,0,0,戦闘前,Aya,Sanae,,,,,,1,2,0,,,,,,,0,,,
36Common,45,0,0,戦闘前,Sanae,Momiji,,,,,,1,2,0,,,,,,,0,,,
36Common,46,0,0,戦闘前,Sanae,Sakuya,,,,,,1,2,0,,,,,,,0,,,
36Common,47,0,0,戦闘前,Sho,Nazrin,,,,,,1,2,0,,,,,,,0,,,
36Common,48,0,0,戦闘前,Patchouli,Nitori,,,,,,1,2,0,,,,,,,0,,,
36Common,49,0,0,戦闘前,Patchouli,Koakuma,,,,,,1,2,0,,,,,,,0,,,
36Common,50,0,0,戦闘前,Daiyosei,Koakuma,,,,,,1,2,0,,,,,,,0,,,
36Common,51,0,0,戦闘前,Patchouli,Alice,,,,,,1,2,0,,,,,,,0,,,
36Common,52,0,0,戦闘前,Meiling,Patchouli,,,,,,1,2,0,,,,,,,0,,,
36Common,53,0,0,戦闘前,Shizuha,Hina,,,,,,1,2,0,,,,,,,0,,,
36Common,54,0,0,戦闘前,Sakuya,Meiling,,,,,,1,2,0,,,,,,,0,,,
36Common,55,0,0,戦闘前,Minoriko,Meiling,,,,,,1,2,0,,,,,,,0,,,
36Common,56,0,0,戦闘前,Minoriko,Shizuha,,,,,,1,2,0,,,,,,,0,,,
36Common,57,0,0,戦闘前,Komachi,Sakuya,,,,,,1,2,0,,,,,,,0,,,
36Common,58,0,0,戦闘前,Alice,Sanae,,,,,,1,2,0,,,,,,,0,,,
36Common,59,0,0,戦闘前,Reimu,Cirno,,,,,,1,2,0,,,,,,,0,,,
36Common,60,0,0,戦闘前,Daiyosei,Nazrin,,,,,,1,2,0,,,,,,,0,,,
36Common,61,0,0,戦闘前,Daiyosei,Cirno,,,,,,1,2,0,,,,,,,0,,,
36Common,62,0,0,戦闘前,Komachi,Keine,,,,,,1,2,0,,,,,,,0,,,
36Common,62,0,0,戦闘前,Komachi,KeineH,,,,,,1,2,0,,,,,,,0,,,
36Common,63,0,0,戦闘前,Alice,Shizuha,,,,,,1,2,0,,,,,,,0,,,
36Common,64,0,0,戦闘前,Keine,Alice,,,,,,1,2,0,,,,,,,0,,,
36Common,64,0,0,戦闘前,KeineH,Alice,,,,,,1,2,0,,,,,,,0,,,
36Common,65,0,0,戦闘前,Keine,Sanae,,,,,,1,2,0,,,,,,,0,,,
36Common,65,0,0,戦闘前,KeineH,Sanae,,,,,,1,2,0,,,,,,,0,,,
36Common,66,0,0,戦闘前,Sakuya,Minoriko,,,,,,1,2,0,,,,,,,0,,,
36Common,67,0,0,戦闘前,Hina,Alice,,,,,,1,2,0,,,,,,,0,,,
36Common,88,80,1,戦闘前,Meko,Makura,,,,,,1,1,0,,,,,,,0,,,
36Common,6,0,0,戦闘前,Reimu,Sunny,Luna,Star,,,,,1,1,0,,,,,,,0,,,
36Common,7,0,0,戦闘前,Marisa,Sunny,Luna,Star,,,,,1,1,0,,,,,,,0,,,
36Common,8,0,0,戦闘前,Akyu,Sunny,Luna,Star,,,,,1,1,0,,,,,,,0,,,
36Common,9,0,0,戦闘前,Momiji,Sunny,Luna,Star,,,,,1,1,0,,,,,,,0,,,
36Common,10,0,0,戦闘前,Nitori,Sunny,Luna,Star,,,,,1,1,0,,,,,,,0,,,
36Common,11,0,0,戦闘前,Daiyosei,Sunny,Luna,Star,,,,,1,1,0,,,,,,,0,,,
36Common,12,0,0,戦闘前,Meiling,Sunny,Luna,Star,,,,,1,1,0,,,,,,,0,,,
36Common,13,0,0,戦闘前,Sanae,Sunny,Luna,Star,,,,,1,1,0,,,,,,,0,,,
36Common,14,0,0,戦闘前,Komachi,Sunny,Luna,Star,,,,,1,1,0,,,,,,,0,,,
36Common,15,0,0,戦闘前,Murasa,Sunny,Luna,Star,,,,,1,1,0,,,,,,,0,,,
36Common,16,0,0,戦闘前,Cirno,Sunny,Luna,Star,,,,,1,1,0,,,,,,,0,,,
36Common,17,0,0,戦闘前,Hina,Sunny,Luna,Star,,,,,1,1,0,,,,,,,0,,,
36Common,18,0,0,戦闘前,Sakuya,Sunny,Luna,Star,,,,,1,1,0,,,,,,,0,,,
36Common,70,0,0,戦闘前,Keine,KeineH,Sunny,Luna,Star,,,,,1,1,0,,,,,,,0,,,
36Common,19,0,0,戦闘前,Alice,Chen,,,1,,1,1,0,,,,,,,0,,,
36Common,20,0,0,戦闘前,Aya,Chen,,,,,1,1,0,,,,,,,0,,,
36Common,21,0,0,戦闘前,Minoriko,Shizuha,Chen,,,,,1,1,0,,,,,,,0,,,
36Common,22,0,0,戦闘前,Sho,Chen,,,,,1,1,0,,,,,,,0,,,
36Common,23,0,0,戦闘前,Nazrin,Chen,,,,,1,1,0,,,,,,,0,,,
36Common,24,0,0,戦闘前,Patchouli,Koakuma,Chen,,,,,1,1,0,,,,,,,0,,,
36Common,25,0,0,戦闘前,Daiyosei,Cirno,Chen,,,,,1,1,0,,,,,,,0,,,
