CharDataID,SkillID,L1,L2,L3,L4,L5,L6,L7,L8,L9
SuwakoN_en02,KIAI,1,1,1,1,1,1,1,,
SuwakoN_en02,MIKIRI,1,1,,,,,,,
SuwakoN_en02,SATTACK,1,,,,,,,,
SuwakoN_en02,NODIST,1,,,,,,,,
SuwakoN_en02,FAST,1,,,,,,,,
SuwakoN_en02,P_EVADE,1,,,,,,,,
SuwakoN_en03,KIAI,1,1,1,1,1,1,1,1,
SuwakoN_en03,MIKIRI,1,1,,,,,,,
SuwakoN_en03,SATTACK,1,,,,,,,,
SuwakoN_en03,NODIST,1,,,,,,,,
SuwakoN_en03,FAST,1,,,,,,,,
SuwakoN_en03,P_EVADE,1,,,,,,,,
SuwakoN_en03,DOUBLE,1,,,,,,,,
Tenshi01,SP_COST-_TENSHI,1,,,,,,,,
Tenshi01,CRT+_COMPAT_TENSHI,20,,,,,,,,
Tenshi01,ADD_SPIRIT_TENSHI,40,,,,,,,,
Tenshi01,WEP+_TENSHI,100,,,,,,,,
Tenshi01,SOKO,1,1,1,1,1,1,,,
Tenshi01,BLOCKING,1,1,,,,,,,
Tenshi01,GUARD,1,,,,,,,,
Tenshi02,SP_COST-_TENSHI,1,,,,,,,,
Tenshi02,CRT+_COMPAT_TENSHI,20,,,,,,,,
Tenshi02,ADD_SPIRIT_TENSHI,40,,,,,,,,
Tenshi02,WEP+_TENSHI,1,,,,,,,,
Tenshi02,SOKO,1,1,1,1,1,1,,,
Tenshi02,BLOCKING,1,1,,,,,,,
Tenshi02,GUARD,1,,,,,,,,
Tenshi_en01,SOKO,1,1,1,1,1,1,,,
Tenshi_en01,BLOCKING,1,1,,,,,,,
Tenshi_en01,GUARD,1,,,,,,,,
Tenshi_en01,MAXPOW+,1,,,,,,,,
Tenshi_en01,P_GOTHIT,1,,,,,,,,
Tenshi_en02,SOKO,1,1,1,1,1,1,,,
Tenshi_en02,BLOCKING,1,1,,,,,,,
Tenshi_en02,GUARD,1,,,,,,,,
Tenshi_en02,MAXPOW+,1,,,,,,,,
Tenshi_en02,P_GOTHIT,1,,,,,,,,
Tenshi_en03,SOKO,1,1,1,1,1,1,1,,
Tenshi_en03,BLOCKING,1,1,,,,,,,
Tenshi_en03,GUARD,1,1,,,,,,,
Tenshi_en03,MAXPOW+,1,,,,,,,,
Tenshi_en03,P_GOTHIT,1,,,,,,,,
Tenshi_en04,SOKO,1,1,1,1,1,1,1,1,
Tenshi_en04,BLOCKING,1,1,,,,,,,
Tenshi_en04,GUARD,1,1,,,,,,,
Tenshi_en04,MAXPOW+,1,,,,,,,,
Tenshi_en04,P_GOTHIT,1,,,,,,,,
Tenshi_en04,DOUBLE,1,,,,,,,,
TenshiN_en01,SOKO,1,1,1,1,1,1,,,
TenshiN_en01,BLOCKING,1,1,,,,,,,
TenshiN_en01,GUARD,1,,,,,,,,
TenshiN_en01,MAXPOW+,1,,,,,,,,
TenshiN_en01,P_GOTHIT,1,,,,,,,,
TenshiN_en02,SOKO,1,1,1,1,1,1,,,
TenshiN_en02,BLOCKING,1,1,,,,,,,
TenshiN_en02,GUARD,1,,,,,,,,
TenshiN_en02,MAXPOW+,1,,,,,,,,
TenshiN_en02,P_GOTHIT,1,,,,,,,,
TenshiN_en03,SOKO,1,1,1,1,1,1,1,,
TenshiN_en03,BLOCKING,1,1,,,,,,,
TenshiN_en03,GUARD,1,1,,,,,,,
TenshiN_en03,MAXPOW+,1,,,,,,,,
TenshiN_en03,P_GOTHIT,1,,,,,,,,
TenshiN_en04,SOKO,1,1,1,1,1,1,1,1,
TenshiN_en04,BLOCKING,1,1,,,,,,,
TenshiN_en04,GUARD,1,1,,,,,,,
TenshiN_en04,MAXPOW+,1,,,,,,,,
TenshiN_en04,P_GOTHIT,1,,,,,,,,
TenshiN_en04,DOUBLE,1,,,,,,,,
Tensoku01,POW_DAM+_TENSOKU,1,,,,,,,,
Tensoku01,HP_ARMOR+_TENSOKU,1,,,,,,,,
Tensoku01,ADD_SPECIAL_TENSOKU,1,,,,,,,,
Tensoku01,MOV+_TENSOKU,1,,,,,,,,
Tensoku01,SOKO,1,1,1,1,1,1,1,,
Tensoku01,GUARD,1,,,,,,,,
Tensoku01,SATTACK,1,,,,,,,,
Tensoku01,SGUARD,1,,,,,,,,
TensokuE_en01,CURE_SP+,1,,,,,,,,
TensokuE_en01,SOKO,1,1,1,1,1,1,1,,
TensokuE_en01,MAXPOW+,1,,,,,,,,
TensokuE_en01,GUARD,1,,,,,,,,
TensokuE_en01,P_GOTHIT,1,,,,,,,,
TensokuD_en01,DOUBLE,1,,,,,,,,
TensokuD_en01,SOKO+,1,1,1,1,1,,,,
TensokuD_en01,P_TURN+,1,,,,,,,,
TensokuD_en01,MAXPOW++,1,,,,,,,,
TensokuD_en01,CURE_SP+,1,,,,,,,,
TensokuD_en02,DOUBLE,84,,,,,,,,
TensokuD_en02,SOKO+,1,1,1,1,1,84,85,,
TensokuD_en02,P_TURN+,1,,,,,,,,
TensokuD_en02,MAXPOW++,1,,,,,,,,
TensokuD_en02,CURE_SP+,1,,,,,,,,
TensokuEN_en01,DOUBLE,1,,,,,,,,
TensokuEN_en01,SOKO+,1,1,1,1,1,,,,
TensokuEN_en01,P_TURN+,1,,,,,,,,
TensokuEN_en01,MAXPOW++,1,,,,,,,,
TensokuEN_en01,CURE_SP+,1,,,,,,,,
TensokuEN_en02,DOUBLE,1,,,,,,,,
TensokuEN_en02,SOKO+,1,1,1,1,1,1,,,
TensokuEN_en02,P_TURN+,1,,,,,,,,
TensokuEN_en02,MAXPOW++,1,,,,,,,,
TensokuEN_en02,CURE_SP+,1,,,,,,,,
TensokuEN_en03,DOUBLE,1,,,,,,,,
TensokuEN_en03,SOKO+,1,1,1,1,1,1,1,1,
TensokuEN_en03,P_TURN+,1,,,,,,,,
TensokuEN_en03,MAXPOW++,1,,,,,,,,
TensokuEN_en03,CURE_SP+,1,,,,,,,,
TensokuEN_en04,DOUBLE,1,,,,,,,,
TensokuEN_en04,SOKO+,1,1,1,1,1,1,1,1,1
TensokuEN_en04,P_TURN+,1,,,,,,,,
TensokuEN_en04,MAXPOW++,1,,,,,,,,
TensokuEN_en04,CURE_SP+,1,,,,,,,,
Tewi01,POINT+_TEWI,1,65,,,,,,,
Tewi01,SP_COST-_TEWI,1,,,,,,,,
Tewi01,TEWI,30,,,,,,,,
Tewi01,DAM+_SPIRIT_TEWI,56,,,,,,,,
Tewi01,LUCKY,1,,,,,,,,
Tewi01,USO,1,1,,,,,,,
Tewi01,P_BEAT,1,,,,,,,,
Tewi_en01,LUCKY,1,,,,,,,,
Tewi_en01,USO,1,1,,,,,,,
Tewi_en01,P_BEAT,1,,,,,,,,
Toyohime01,UMIYAMA,1,,,,,,,,
Toyohime01,IDEONGUN,1,,,,,,,,
Toyohime01,PEACH,15,35,55,,,,,,
Toyohime01,LUCKY,1,,,,,,,,
Toyohime01,SATTACK,1,1,1,,,,,,
Toyohime01,SGUARD,1,,,,,,,,
Toyohime01,DAM+_SATTACK,1,,,,,,,,
Toyohime_en01,EICHI,1,,,,,,,,
Toyohime_en01,LUCKY,1,,,,,,,,
Toyohime_en01,SATTACK,1,1,1,,,,,,
Toyohime_en01,NODIST,1,,,,,,,,
ToyohimeD_en01,EICHI,1,,,,,,,,
ToyohimeD_en01,DOUBLE,1,,,,,,,,
ToyohimeD_en01,P_TURN+,1,,,,,,,,
ToyohimeD_en01,MAXPOW++,1,,,,,,,,
ToyohimeD_en01,NODIST,1,,,,,,,,
ToyohimeD_en01,SATTACK,1,1,1,,,,,,
ToyohimeD_en01,GUARD,1,,,,,,,,
ToyohimeD_en02,EICHI,1,,,,,,,,
ToyohimeD_en02,DOUBLE,1,,,,,,,,
ToyohimeD_en02,P_TURN+,1,,,,,,,,
ToyohimeD_en02,MAXPOW++,1,,,,,,,,
ToyohimeD_en02,NODIST,1,,,,,,,,
ToyohimeD_en02,SATTACK,1,1,1,,,,,,
ToyohimeD_en02,GUARD,1,,,,,,,,
ToyohimeN_en01,CURE_SP+,1,,,,,,,,
ToyohimeN_en01,MAXPOW+,1,,,,,,,,
ToyohimeN_en01,P_ALL,1,,,,,,,,
ToyohimeN_en01,SATTACK,1,1,1,,,,,,
ToyohimeN_en01,GUARD,1,,,,,,,,
ToyohimeN_en02,CURE_SP+,1,,,,,,,,
ToyohimeN_en02,MAXPOW+,1,,,,,,,,
ToyohimeN_en02,P_ALL,1,,,,,,,,
ToyohimeN_en02,SATTACK,1,1,1,,,,,,
ToyohimeN_en02,GUARD,1,1,,,,,,,
ToyohimeN_en03,CURE_SP+,1,,,,,,,,
ToyohimeN_en03,MAXPOW+,1,,,,,,,,
ToyohimeN_en03,P_ALL,1,,,,,,,,
ToyohimeN_en03,SATTACK,1,1,1,,,,,,
ToyohimeN_en03,GUARD,1,1,,,,,,,
ToyohimeN_en03,DOUBLE,1,,,,,,,,
ToyohimeN_en04,CURE_SP+,1,,,,,,,,
ToyohimeN_en04,MAXPOW+,1,,,,,,,,
ToyohimeN_en04,P_ALL,1,,,,,,,,
ToyohimeN_en04,GUARD,1,80,,,,,,,
ToyohimeN_en04,DOUBLE,82,,,,,,,,
Udonge01,WEP_B+_UDONGE,1,,,,,,,,
Udonge01,SPIRIT_CHANGE_UDONGE,1,,,,,,,,
Udonge01,BUNSHIN_UDONGE,30,,,,,,,,
Udonge01,WEP_RMIN_UDONGE,48,,,,,,,,
Udonge01,DAM+_SPIRIT_UDONGE,56,,,,,,,,
Udonge01,MUSOU,65,,,,,,,,
Udonge01,KIAI,1,1,1,1,1,1,,,
Udonge01,SATTACK,1,1,,,,,,,
Udonge01,P_HIT,1,,,,,,,,
Udonge01,HAWAY2,1,,,,,,,,
Udonge02,WEP_B+_UDONGE,1,,,,,,,,
Udonge02,SPIRIT_CHANGE_UDONGE,1,,,,,,,,
Udonge02,BUNSHIN_UDONGE,30,,,,,,,,
Udonge02,WEP_RMIN_UDONGE,48,,,,,,,,
Udonge02,DAM+_SPIRIT_UDONGE,56,,,,,,,,
Udonge02,MUSOU,65,,,,,,,,
Udonge02,KIAI,1,1,1,1,1,1,,,
Udonge02,SATTACK,1,1,,,,,,,
Udonge02,P_HIT,1,,,,,,,,
Udonge02,HAWAY2,1,,,,,,,,
Udonge_en01,KIAI,1,1,1,1,1,1,,,
Udonge_en01,MIKIRI,1,,,,,,,,
Udonge_en01,SATTACK,1,1,,,,,,,
Udonge_en01,P_HIT,1,,,,,,,,
Udonge_en01,NODIST,50,,,,,,,,
UFOB_en01,KIAI,1,1,1,1,40,50,,,
UFOB_en01,FAST,1,,,,,,,,
UFOB_en02,KIAI,1,1,1,1,40,50,,,
UFOB_en02,FAST,1,,,,,,,,
UFOB_en03,KIAI,1,1,1,1,1,40,50,,
UFOB_en03,FAST,1,,,,,,,,
UFOB_en04,KIAI,1,1,1,1,1,1,40,50,
UFOB_en04,FAST,1,,,,,,,,
UFOB2_en01,,,,,,,,,,
UFOG_en01,SOKO,1,1,1,,,,,,
UFOG_en01,SGUARD,1,,,,,,,,
UFOG_en02,SOKO,1,1,1,,,,,,
UFOG_en02,SGUARD,1,,,,,,,,
UFOG_en03,SOKO,1,1,1,1,,,,,
UFOG_en03,SGUARD,1,1,50,,,,,,
UFOG_en04,SOKO,1,1,1,1,1,,,,
UFOG_en04,SGUARD,1,1,50,50,,,,,
UFOG2_en01,,,,,,,,,,
UFOR_en01,MIKIRI,1,,,,,,,,
UFOR_en01,SATTACK,1,1,,,,,,,
UFOR_en02,MIKIRI,1,1,,,,,,,
UFOR_en02,SATTACK,1,1,,,,,,,
UFOR2_en01,,,,,,,,,,
Unknown_en01,NODIST,1,,,,,,,,
Unzan_en01,,,,,,,,,,
Unzan01,,,,,,,,,,
Usagi_en01,SATTACK,1,50,,,,,,,
Usagi_en01,SGUARD,1,50,,,,,,,
Usagi_en01,GUARD,1,50,,,,,,,
Usagi_en02,SATTACK,1,50,,,,,,,
Usagi_en02,SGUARD,1,,,,,,,,
Usagi_en02,GUARD,1,,,,,,,,
Usagi_en02,P_TURN,1,,,,,,,,
Usagi_en03,SATTACK,1,50,,,,,,,
Usagi_en03,SGUARD,1,50,,,,,,,
Usagi_en03,GUARD,1,50,,,,,,,
Usagi_en04,SATTACK,1,50,,,,,,,
Usagi_en04,SGUARD,1,50,,,,,,,
Usagi_en04,GUARD,1,50,,,,,,,
Usagi_en04,DOUBLE,50,,,,,,,,
UsagiD_en01,SATTACK,1,1,,,,,,,
UsagiD_en01,SGUARD,1,1,,,,,,,
UsagiD_en01,GUARD,1,1,,,,,,,
UsagiD_en01,P_TURN,1,,,,,,,,
UsagiN_en01,SATTACK,1,50,,,,,,,
UsagiN_en01,SGUARD,1,1,,,,,,,
UsagiN_en01,GUARD,1,,,,,,,,
Utsuho01,PAIR+_UTSUHO,1,25,45,,,,,,
Utsuho01,UTSUHOH2,1,,,,,,,,
Utsuho01,HIT+_POW_UTSUHO2,20,,,,,,,,
Utsuho01,RADIATOR,50,,,,,,,,
Utsuho01,ZZ,60,,,,,,,,
Utsuho01,SOKO,1,1,1,1,1,1,1,,
Utsuho01,MAXPOW+,1,,,,,,,,
Utsuho01,NODIST,1,,,,,,,,
Utsuho02,PAIR+_UTSUHO,1,25,45,,,,,,
Utsuho02,UTSUHOH2,1,,,,,,,,
Utsuho02,HIT+_POW_UTSUHO2,20,,,,,,,,
Utsuho02,RADIATOR,50,,,,,,,,
Utsuho02,ZZ,60,,,,,,,,
Utsuho02,SOKO,1,1,1,1,1,1,1,,
Utsuho02,MAXPOW+,1,,,,,,,,
Utsuho02,NODIST,1,,,,,,,,
Utsuho_en01,SOKO,1,1,1,1,1,1,1,,
Utsuho_en01,P_ALL,1,,,,,,,,
Utsuho_en01,MAXPOW+,1,,,,,,,,
Utsuho_en01,NODIST,1,,,,,,,,
Utsuho_en01,GUARD,1,,,,,,,,
Utsuho_en01,MIKIRI,1,1,,,,,,,
Utsuho_en02,SOKO,1,1,1,1,1,1,1,,
Utsuho_en02,P_ALL,1,,,,,,,,
Utsuho_en02,MAXPOW+,1,,,,,,,,
Utsuho_en02,NODIST,1,,,,,,,,
Utsuho_en02,GUARD,1,,,,,,,,
Utsuho_en02,MIKIRI,1,1,,,,,,,
Utsuho_en03,SOKO,1,1,1,1,1,1,1,1,
Utsuho_en03,P_ALL,1,,,,,,,,
Utsuho_en03,MAXPOW+,1,,,,,,,,
Utsuho_en03,NODIST,1,,,,,,,,
Utsuho_en03,GUARD,1,,,,,,,,
Utsuho_en03,MIKIRI,1,1,,,,,,,
Utsuho_en04,SOKO,1,1,1,1,1,1,1,1,
Utsuho_en04,P_ALL,1,,,,,,,,
Utsuho_en04,MAXPOW+,1,,,,,,,,
Utsuho_en04,NODIST,1,,,,,,,,
Utsuho_en04,GUARD,1,1,,,,,,,
Utsuho_en04,MIKIRI,1,1,,,,,,,
UtsuhoB01,PAIR+_UTSUHO,1,25,45,,,,,,
UtsuhoB01,UTSUHOH2,1,,,,,,,,
UtsuhoB01,HIT+_POW_UTSUHO2,20,,,,,,,,
UtsuhoB01,RADIATOR,50,,,,,,,,
UtsuhoB01,ZZ,60,,,,,,,,
UtsuhoB01,SOKO,1,1,1,1,1,1,1,,
UtsuhoB01,MAXPOW+,1,,,,,,,,
UtsuhoB01,NODIST,1,,,,,,,,
UtsuhoB02,PAIR+_UTSUHO,1,25,45,,,,,,
UtsuhoB02,UTSUHOH2,1,,,,,,,,
UtsuhoB02,HIT+_POW_UTSUHO2,20,,,,,,,,
UtsuhoB02,RADIATOR,50,,,,,,,,
UtsuhoB02,ZZ,60,,,,,,,,
UtsuhoB02,SOKO,1,1,1,1,1,1,1,,
UtsuhoB02,MAXPOW+,1,,,,,,,,
UtsuhoB02,NODIST,1,,,,,,,,
UtsuhoB_en01,SOKO,1,1,1,1,,,,,
UtsuhoB_en01,SGUARD,1,,,,,,,,
UtsuhoH_en01,SOKO+,1,1,1,1,1,1,1,,
UtsuhoH_en01,P_ALL,1,,,,,,,,
UtsuhoH_en01,MAXPOW++,1,,,,,,,,
UtsuhoH_en01,NODIST,1,,,,,,,,
UtsuhoH_en01,MIKIRI,1,,,,,,,,
UtsuhoH_en02,SOKO+,1,1,1,1,1,1,1,,
UtsuhoH_en02,P_ALL,1,,,,,,,,
UtsuhoH_en02,MAXPOW++,1,,,,,,,,
UtsuhoH_en02,NODIST,1,,,,,,,,
UtsuhoH_en02,MIKIRI,1,1,,,,,,,
UtsuhoH_en02,HARITSUKI,1,,,,,,,,
UtsuhoH_en03,SOKO+,1,1,1,1,1,1,1,1,
UtsuhoH_en03,P_ALL,1,,,,,,,,
UtsuhoH_en03,MAXPOW++,1,,,,,,,,
UtsuhoH_en03,NODIST,1,,,,,,,,
UtsuhoH_en03,MIKIRI,1,1,,,,,,,
UtsuhoH_en03,HARITSUKI,1,1,,,,,,,
UtsuhoH_en04,SOKO+,1,1,1,1,1,1,1,1,1
UtsuhoH_en04,P_ALL,1,,,,,,,,
UtsuhoH_en04,MAXPOW++,1,,,,,,,,
UtsuhoH_en04,NODIST,1,,,,,,,,
UtsuhoH_en04,MIKIRI,1,1,,,,,,,
UtsuhoH_en04,GUARD,1,,,,,,,,
UtsuhoN_en01,SOKO+,1,1,1,1,1,1,1,,
UtsuhoN_en01,P_ALL,1,,,,,,,,
UtsuhoN_en01,MAXPOW++,1,,,,,,,,
UtsuhoN_en01,P_TURN+,1,,,,,,,,
UtsuhoN_en01,NODIST,1,,,,,,,,
UtsuhoN_en01,MIKIRI,1,1,,,,,,,
UtsuhoN_en02,SOKO+,1,1,1,1,1,1,1,,
UtsuhoN_en02,P_ALL,1,,,,,,,,
UtsuhoN_en02,MAXPOW++,1,,,,,,,,
UtsuhoN_en02,P_TURN+,1,,,,,,,,
UtsuhoN_en02,NODIST,1,,,,,,,,
UtsuhoN_en02,MIKIRI,1,1,,,,,,,
UtsuhoN_en02,HARITSUKI,1,,,,,,,,
UtsuhoN_en03,SOKO+,1,1,1,1,1,1,1,1,
UtsuhoN_en03,P_ALL,1,,,,,,,,
UtsuhoN_en03,MAXPOW++,1,,,,,,,,
UtsuhoN_en03,P_TURN+,1,,,,,,,,
UtsuhoN_en03,NODIST,1,,,,,,,,
UtsuhoN_en03,MIKIRI,1,1,,,,,,,
UtsuhoN_en03,HARITSUKI,1,,,,,,,,
UtsuhoN_en04,SOKO+,1,1,1,1,1,1,1,1,1
UtsuhoN_en04,P_ALL,1,,,,,,,,
UtsuhoN_en04,MAXPOW++,1,,,,,,,,
UtsuhoN_en04,P_TURN+,1,,,,,,,,
UtsuhoN_en04,NODIST,1,,,,,,,,
UtsuhoN_en04,MIKIRI,1,1,,,,,,,
UtsuhoN_en04,GUARD,1,,,,,,,,
Wriggle01,ADD_STATE_WRIGGLE,1,,,,,,,,
Wriggle01,WEP+_WRIGGLE,1,,,,,,,,
Wriggle01,ISHIELD_WRIGGLE,28,,,,,,,,
Wriggle01,SP_COST-_WRIGGLE,45,,,,,,,,
Wriggle01,SPIRIT_CHANGE_WRIGGLE,60,,,,,,,,
Wriggle01,WEP+_GEN_BAKA,100,,,,,,,,
Wriggle01,KIAI,1,1,1,1,1,1,,,
Wriggle01,GRAZE,1,,,,,,,,
Wriggle01,SLOW,1,,,,,,,,
Wriggle02,ADD_STATE_WRIGGLE,1,,,,,,,,
Wriggle02,WEP+_WRIGGLE,1,,,,,,,,
Wriggle02,ISHIELD_WRIGGLE,28,,,,,,,,
Wriggle02,SP_COST-_WRIGGLE,45,,,,,,,,
Wriggle02,SPIRIT_CHANGE_WRIGGLE,60,,,,,,,,
Wriggle02,WEP+_GEN_BAKA,100,,,,,,,,
Wriggle02,KIAI,1,1,1,1,1,1,,,
Wriggle02,GRAZE,1,,,,,,,,
Wriggle02,SLOW,1,,,,,,,,
Wriggle03,ADD_STATE_WRIGGLE,1,,,,,,,,
Wriggle03,WEP+_WRIGGLE,1,,,,,,,,
Wriggle03,ISHIELD_WRIGGLE,28,,,,,,,,
Wriggle03,SP_COST-_WRIGGLE,45,,,,,,,,
Wriggle03,SPIRIT_CHANGE_WRIGGLE,60,,,,,,,,
Wriggle03,WEP+_GEN_BAKA,1,,,,,,,,
Wriggle03,KIAI,1,1,1,1,1,1,,,
Wriggle03,GRAZE,1,,,,,,,,
Wriggle03,SLOW,1,,,,,,,,
Wriggle_en01,KIAI,1,1,1,1,1,50,50,,
Wriggle_en01,SATTACK,1,1,,,,,,,
Wriggle_en02,KIAI,1,1,1,1,1,1,1,1,1
Wriggle_en02,SATTACK,1,1,,,,,,,
Wriggle_en02,DOUBLE,1,,,,,,,,
Yamame01,BATTLE_NOMOVE_YAMAME,1,,,,,,,,
Yamame01,ZOC_DAM_YAMAME,1,20,,,,,,,
Yamame01,ROPE+,1,31,50,,,,,,
Yamame01,WEP+_YAMAME,65,,,,,,,,
Yamame01,SOKO,1,1,1,1,1,1,,,
Yamame01,SATTACK,1,,,,,,,,
Yamame01,COUNTER,1,1,,,,,,,
Yamame_en01,SOKO,1,1,1,30,30,30,,,
Yamame_en01,SATTACK,1,,,,,,,,
Yamame_en01,COUNTER,1,30,,,,,,,
Yorihime01,TAKEMIKAZUCHI,1,,,,,,,,
Yorihime01,AMENOUZUME,25,,,,,,,,
Yorihime01,OKUNINUSHI,37,,,,,,,,
Yorihime01,OMIKAMI,50,,,,,,,,
Yorihime01,MIKO,1,1,1,1,1,1,1,1,1
Yorihime01,KIWAMI,1,,,,,,,,
Yorihime01,BLOCKING,1,1,1,,,,,,
Yorihime01,MIKIRI,1,,,,,,,,
Yorihime_en01,MIKO,1,1,1,1,1,1,1,1,1
Yorihime_en01,KIWAMI,1,,,,,,,,
Yorihime_en01,DOUBLE,1,,,,,,,,
Yorihime_en01,MAXPOW+,1,,,,,,,,
Yorihime_en01,BLOCKING,1,1,1,,,,,,
Yorihime_en01,MIKIRI,1,1,,,,,,,
YorihimeD_en01,MIKO,1,1,1,1,1,1,1,1,1
YorihimeD_en01,KIWAMI,1,,,,,,,,
YorihimeD_en01,DOUBLE,1,,,,,,,,
YorihimeD_en01,MAXPOW++,1,,,,,,,,
YorihimeD_en01,P_ALL,1,,,,,,,,
YorihimeD_en01,BLOCKING,1,1,1,,,,,,
YorihimeD_en01,MIKIRI,1,1,,,,,,,
YorihimeD_en02,MIKO,1,1,1,1,1,1,1,1,1
YorihimeD_en02,KIWAMI,1,,,,,,,,
YorihimeD_en02,TRIPLE,1,,,,,,,,
YorihimeD_en02,MAXPOW++,1,,,,,,,,
YorihimeD_en02,P_ALL,1,,,,,,,,
YorihimeD_en02,BLOCKING,1,1,1,,,,,,
YorihimeD_en02,MIKIRI,1,1,,,,,,,
YorihimeN_en01,MIKO,1,1,1,1,1,1,1,1,1
YorihimeN_en01,KIWAMI,1,,,,,,,,
YorihimeN_en01,DOUBLE,1,,,,,,,,
YorihimeN_en01,MAXPOW+,1,,,,,,,,
YorihimeN_en01,P_TURN,1,,,,,,,,
YorihimeN_en01,BLOCKING,1,1,1,,,,,,
YorihimeN_en01,MIKIRI,1,,,,,,,,
YorihimeN_en02,MIKO,1,1,1,1,1,1,1,1,1
YorihimeN_en02,KIWAMI,1,,,,,,,,
YorihimeN_en02,DOUBLE,1,,,,,,,,
YorihimeN_en02,MAXPOW+,1,,,,,,,,
YorihimeN_en02,P_TURN,1,,,,,,,,
YorihimeN_en02,BLOCKING,1,1,1,,,,,,
YorihimeN_en02,MIKIRI,1,1,,,,,,,
YorihimeN_en03,MIKO,1,1,1,1,1,1,1,1,1
YorihimeN_en03,KIWAMI,1,,,,,,,,
YorihimeN_en03,DOUBLE,1,,,,,,,,
YorihimeN_en03,MAXPOW+,1,,,,,,,,
YorihimeN_en03,CURE_SP+,1,,,,,,,,
YorihimeN_en03,BLOCKING,1,1,1,,,,,,
YorihimeN_en03,MIKIRI,1,1,,,,,,,
YorihimeN_en04,MIKO,1,1,1,1,1,1,1,1,1
YorihimeN_en04,KIWAMI,1,,,,,,,,
YorihimeN_en04,DOUBLE,1,,,,,,,,
YorihimeN_en04,MAXPOW+,1,,,,,,,,
YorihimeN_en04,CURE_SP+,1,,,,,,,,
YorihimeN_en04,BLOCKING,1,1,1,,,,,,
YorihimeN_en04,MIKIRI,1,1,,,,,,,
Youmu01,PRY+_DIST_YOUMU,1,,,,,,,,
Youmu01,BLOCK+_YOUMU,7,,,,,,,,
Youmu01,KEKKA,20,,,,,,,,
Youmu01,BUNSHIN_YOUMU,28,,,,,,,,
Youmu01,SHO_ZAMA,65,,,,,,,,
Youmu01,BLOCKING,1,1,1,,,,,,
Youmu01,KIAI,1,1,1,1,1,1,,,
Youmu01,SOKO,1,1,1,1,1,,,,
Youmu01,P_HIT,1,,,,,,,,
Youmu02,PRY+_DIST_YOUMU,1,,,,,,,,
Youmu02,BLOCK+_YOUMU,1,,,,,,,,
Youmu02,KEKKA,20,,,,,,,,
Youmu02,BUNSHIN_YOUMU,28,,,,,,,,
Youmu02,SHO_ZAMA,65,,,,,,,,
Youmu02,BLOCKING,1,1,1,,,,,,
Youmu02,KIAI,1,1,1,1,1,1,,,
Youmu02,SOKO,1,1,1,1,1,,,,
Youmu02,P_HIT,1,,,,,,,,
Youmu_en01,BLOCKING,1,1,1,,,,,,
Youmu_en01,SOKO,1,1,1,1,1,1,,,
Youmu_en01,KIAI,1,1,1,35,35,35,,,
Youmu_en01,P_HIT,1,,,,,,,,
Youmu_en01,PROB+,35,35,,,,,,,
Youmu_en01,MIKIRI,35,35,,,,,,,
Yousei1_en01,,,,,,,,,,
Yousei2_en01,,,,,,,,,,
YouseiL_en01,KIAI,1,1,1,,,,,,
YouseiL_en01,GUARD,1,,,,,,,,
YouseiL_en02,KIAI,1,1,1,,,,,,
YouseiL_en02,GUARD,1,,,,,,,,
YouseiL_en02,NOSIZE,1,,,,,,,,
Yugi01,WEP+_ALL_YUGI,1,,,,,,,,
Yugi01,DAM+_DIST_YUGI,1,,,,,,,,
Yugi01,HP_ARMOR+_YUGI,29,,,,,,,,
Yugi01,YUGI,48,,,,,,,,
Yugi01,WEP+_YUGI,60,,,,,,,,
Yugi01,ORGE,1,,,,,,,,
Yugi01,SOKO,1,1,1,1,1,,,,
Yugi01,MAXPOW+,1,,,,,,,,
Yugi_en01,ORGE,1,,,,,,,,
Yugi_en01,SOKO,1,1,1,1,1,1,,,
Yugi_en01,MAXPOW+,1,,,,,,,,
Yugi_en01,P_HIT,1,,,,,,,,
YugiN_en01,ORGE,1,,,,,,,,
YugiN_en01,SOKO,1,1,1,1,1,80,81,82,82
YugiN_en01,MAXPOW+,1,,,,,,,,
YugiN_en01,P_HIT,1,,,,,,,,
YugiN_en01,DOUBLE,82,,,,,,,,
Yuka01,POW_DAM+_YUKA,1,,,,,,,,
Yuka01,REVENGE_YUKA,1,,,,,,,,
Yuka01,KOKKI+_YUKA,24,,,,,,,,
Yuka01,ADD_SPIRIT_ALL_YUKA,37,,,,,,,,
Yuka01,YUKACHAN+,100,,,,,,,,
Yuka01,BLOCKING,1,1,,,,,,,
Yuka01,COUNTER,1,,,,,,,,
Yuka01,GUARD,1,,,,,,,,
Yuka01,PROB+,1,,,,,,,,
Yuka02,POW_DAM+_YUKA,1,,,,,,,,
Yuka02,REVENGE_YUKA,1,,,,,,,,
Yuka02,KOKKI+_YUKA,24,,,,,,,,
Yuka02,ADD_SPIRIT_ALL_YUKA,37,,,,,,,,
Yuka02,YUKACHAN+,50,,,,,,,,
Yuka02,BLOCKING,1,1,,,,,,,
Yuka02,COUNTER,1,,,,,,,,
Yuka02,GUARD,1,,,,,,,,
Yuka02,PROB+,1,,,,,,,,
Yuka_en01,BLOCKING,1,20,20,,,,,,
Yuka_en01,COUNTER,1,20,20,,,,,,
