UnitID,Name,Demo,種,Damage,RMin,RMax,Hit,Crt,L,P,S,弾,MP,Pow,空,陸,水,夜,支,バ,サ,Special,Shape,Partner,BGM,Effect
Makura_en02,인디언 애뮬릿,catcher,0,2500,1,100,10,10,0,0,0,0,10,100,A,A,A,A,0,0,0,탄막의존형,*catcher,,,
Makura_en02,도래의 성수,baku,0,3200,1,8,20,20,1,0,0,0,10,100,A,A,A,A,0,0,0,,,,,
Makura_en02,스위트 드림,sweetdream,0,3100,1,6,60,10,0,1,0,0,10,100,A,A,A,A,0,0,0,,,,,
Makura_en02,스위트 드림,sweetdream,0,3100,1,6,60,10,0,1,0,0,10,100,A,A,A,A,0,0,0,,,,,
Makura01,드림 소프,soap2,0,2400,1,5,30,20,0,1,0,0,5,0,A,A,A,A,1,0,0,,,,,
Makura02,드림 소프,soap2,0,2400,1,5,30,20,0,1,0,0,5,0,A,A,A,A,1,0,0,,,,,
Makura02,혼돈의 구렁,nightmare,0,3000,1,7,10,50,0,0,0,8,0,0,A,A,A,A,0,0,0,,,,,
Makura02,인디언 애뮬릿,catcher,0,2000,1,6,0,0,0,0,0,0,50,120,A,A,A,A,0,0,0,자기중심형,*circle,,,
Makura02,도래의 성수,baku,0,3400,4,8,20,20,1,0,0,0,50,120,A,A,A,A,0,0,1,,,,,
Makura02,스위트 드림,sweetdream,0,3500,1,4,35,25,0,1,0,0,65,130,A,A,A,A,0,1,1,,,,,
MakuraF_en01,이 손에 꿈을,shoot_MakuraF,0,2800,1,10,50,10,0,0,0,0,10,100,A,A,A,A,0,0,0,,,,,
MakuraF_en01,낙원에 드리운 모든 꿈이여,alldream,0,2600,1,100,30,10,0,0,0,0,10,120,S,S,S,S,0,0,0,탄막의존형,alldream,,,
MakuraF_en01,꿈의 맨 끝,straydreamer,0,4000,1,20,60,10,0,0,0,0,20,120,SS,SS,SS,SS,0,0,0,,,,,
MakuraF_en01,꿈 부서져서,pichun_MakuraF,0,0,1,20,60,10,0,0,0,0,20,120,SS,SS,SS,SS,0,0,0,,,,,
MakuraF_en02,이 손에 꿈을,shoot_MakuraF,0,2800,1,10,50,10,0,0,0,0,10,100,A,A,A,A,0,0,0,,,,,
MakuraF_en02,낙원에 드리운 모든 꿈이여,alldream,0,2600,1,100,30,10,0,0,0,0,10,120,S,S,S,S,0,0,0,탄막의존형,alldream,,,
MakuraF_en02,꿈의 맨 끝,straydreamer,0,4000,1,20,60,10,0,0,0,0,20,120,SS,SS,SS,SS,0,0,0,,,,,
MakuraF_en02,꿈 부서져서,pichun_MakuraF,0,0,1,20,60,10,0,0,0,0,20,120,SS,SS,SS,SS,0,0,0,,,,,
MakuraF01,이 손에 꿈을,shoot_MakuraF,0,3300,1,6,50,10,0,1,0,0,10,100,A,A,A,A,0,1,1,,,,,
MakuraF01,끝 너머의 미래로,dreamer,0,4100,1,10,50,30,0,0,0,2,0,150,S,S,S,S,0,1,1,,,,,
MakuraS_en01,드림 소프,soap,0,2400,1,7,30,20,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
MakuraS_en01,드림 소프,soap_map,0,2400,1,5,10,10,0,0,0,0,10,110,A,A,A,A,0,0,0,자기중심형,*circle,,,
MakuraS_en01,스트레이 드림,stray,0,2600,1,7,50,10,0,1,0,0,10,100,A,A,A,A,0,0,0,,,,,
MakuraS_en01,스트레이 드림,stray,0,2600,1,7,50,10,0,1,0,0,10,100,A,A,A,A,0,0,0,,,,,
MakuraS_en02,드림 소프,soap,0,2400,1,7,30,20,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
MakuraS_en02,드림 소프,soap_map,0,2400,1,5,10,10,0,0,0,0,10,110,A,A,A,A,0,0,0,자기중심형,*circle,,,
MakuraS_en02,스트레이 드림,stray,0,2600,1,7,50,10,0,1,0,0,10,100,A,A,A,A,0,0,0,,,,,
MakuraS_en02,스트레이 드림,stray,0,2600,1,7,50,10,0,1,0,0,10,100,A,A,A,A,0,0,0,,,,,
MakuraS01,드림 소프,soap,0,2300,1,5,30,20,0,1,0,0,5,0,A,A,A,A,1,0,0,,,,,
MakuraS02,드림 소프,soap,0,2300,1,5,30,20,0,1,0,0,5,0,A,A,A,A,1,0,0,,,,,
MakuraS02,스트레이 드림,stray,0,2700,1,7,20,10,0,0,0,0,30,0,A,A,A,A,0,0,0,,,,,
Marisa_en01,위치 레이라인,witchrayline,1,2000,1,2,40,30,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Marisa_en01,일루전 레이저,illusionlaser,0,2150,2,5,5,-10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Marisa_en01,매직 미사일,magicmissile,0,2350,1,4,15,10,0,1,0,0,10,0,A,A,A,A,0,0,0,,,,,
Marisa_en01,내로우 스파크,narrowspark,0,2650,4,6,10,10,1,0,0,0,10,110,A,A,C,A,0,0,0,,,,,
Marisa01,위치 레이라인,witchrayline,1,1650,1,2,40,30,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Marisa01,일루전 레이저,illusionlaser,0,1650,2,5,5,-10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Marisa01,매직 미사일,magicmissile,0,1850,1,4,15,10,0,1,0,0,10,0,A,A,A,A,1,0,0,,,,,
Marisa01,내로우 스파크,narrowspark,0,2150,4,6,10,10,1,0,0,0,20,110,A,A,C,A,0,0,0,,,,,
Marisa01,스타더스트 레버리,stardust,1,3000,1,2,40,15,0,1,0,0,40,120,A,A,B,A,0,0,0,,,,,
Marisa01,마스터 스파크,maspa,0,3600,4,8,15,20,1,0,0,0,70,130,A,A,C,A,0,0,1,,,,bgm_weapon_Marisa_Maspa,
Marisa02,위치 레이라인,witchrayline,1,1650,1,2,40,30,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Marisa02,일루전 레이저,illusionlaser,0,1800,2,5,5,-10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Marisa02,매직 미사일,magicmissile,0,2000,1,4,15,10,0,1,0,0,10,0,A,A,A,A,1,0,0,,,,,
Marisa02,내로우 스파크,narrowspark,0,2300,4,6,10,10,1,0,0,0,20,110,A,A,C,A,0,0,0,,,,,
Marisa02,스타더스트 레버리,stardust,1,3000,1,2,40,15,0,1,0,0,40,120,A,A,B,A,0,0,0,,,,,
Marisa02,마스터 스파크,maspa,0,3600,4,8,15,20,1,0,0,0,70,130,A,A,C,A,0,0,1,,,,bgm_weapon_Marisa_Maspa,
Marisa02,프로토 마리스포,protomalice,0,2500,3,6,40,10,0,0,0,0,20,110,A,A,A,A,0,0,0,,,|Alice|,,
Marisa03,위치 레이라인,witchrayline,1,1650,1,2,40,30,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Marisa03,일루전 레이저,illusionlaser,0,1800,2,5,5,-10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Marisa03,매직 미사일,magicmissile,0,2000,1,4,15,10,0,1,0,0,10,0,A,A,A,A,1,0,0,,,,,
Marisa03,내로우 스파크,narrowspark,0,2300,4,6,10,10,1,0,0,0,20,110,A,A,C,A,0,0,0,,,,,
Marisa03,스타더스트 레버리,stardust,1,3000,1,2,40,15,0,1,0,0,40,120,A,A,B,A,0,0,0,,,,,
Marisa03,마스터 스파크,maspa,0,3600,4,8,15,20,1,0,0,0,70,130,A,A,C,A,0,0,1,,,,bgm_weapon_Marisa_Maspa,
Marisa03,프로토 마리스포,protomalice,0,2500,3,6,40,10,0,0,0,0,20,110,A,A,A,A,0,0,0,,,|Alice|,,
Marisa03,삼색연화접,miiru,0,3500,1,1,20,20,0,1,0,2,0,135,A,A,A,A,0,1,1,,,|Reimu|,bgm_weapon_Reimu_Miiru,
Marisa04,위치 레이라인,witchrayline,1,1650,1,2,40,30,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Marisa04,일루전 레이저,illusionlaser,0,1800,2,5,5,-10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Marisa04,매직 미사일,magicmissile,0,2000,1,4,15,10,0,1,0,0,10,0,A,A,A,A,1,0,0,,,,,
Marisa04,내로우 스파크,narrowspark,0,2300,4,6,10,10,1,0,0,0,20,110,A,A,C,A,0,0,0,,,,,
Marisa04,스타더스트 레버리,stardust,1,3000,1,2,40,15,0,1,0,0,40,120,A,A,B,A,0,0,0,,,,,
Marisa04,마스터 스파크,maspa,0,3600,4,8,15,20,1,0,0,0,70,130,A,A,C,A,0,0,1,,,,bgm_weapon_Marisa_Maspa,
Marisa04,프로토 마리스포,protomalice,0,2500,3,6,40,10,0,0,0,0,20,110,A,A,A,A,0,0,0,,,|Alice|,,
Marisa04,삼색연화접,miiru,0,3500,1,1,20,20,0,1,0,2,0,135,A,A,A,A,0,1,1,,,|Reimu|,bgm_weapon_Reimu_Miiru,
Marisa05,위치 레이라인,witchrayline,1,1650,1,2,40,30,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Marisa05,일루전 레이저,illusionlaser,0,1800,2,5,5,-10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Marisa05,매직 미사일,magicmissile,0,2000,1,4,15,10,0,1,0,0,10,0,A,A,A,A,1,0,0,,,,,
Marisa05,내로우 스파크,narrowspark,0,2300,4,6,10,10,1,0,0,0,20,110,A,A,C,A,0,0,0,,,,,
Marisa05,프로토 마리스포,protomalice,0,2500,3,6,40,10,0,0,0,0,20,110,A,A,A,A,0,0,0,,,|Alice|,,
Marisa05,삼색연화접,miiru,0,3500,1,1,20,20,0,1,0,2,0,135,A,A,A,A,0,1,1,,,|Reimu|,bgm_weapon_Reimu_Miiru,
Marisa06,위치 레이라인,witchrayline,1,1450,1,2,40,30,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Marisa06,일루전 레이저,illusionlaser,0,1600,2,5,5,-10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Marisa06,매직 미사일,magicmissile,0,1800,1,4,15,10,0,1,0,0,10,0,A,A,A,A,1,0,0,,,,,
Marisa06,내로우 스파크,narrowspark,0,2100,4,6,10,10,1,0,0,0,20,110,A,A,C,A,0,0,0,,,,,
Marisa07,위치 레이라인,witchrayline,1,1650,1,2,40,30,0,1,1,0,5,0,A,A,B,A,0,0,0,,,,,
Marisa07,일루전 레이저,illusionlaser,0,1800,2,5,5,-10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
Marisa07,매직 미사일,magicmissile,0,2000,1,4,15,10,0,1,0,0,10,0,A,A,A,A,1,0,0,,,,,
Marisa07,내로우 스파크,narrowspark,0,2300,4,6,10,10,1,0,0,0,20,110,A,A,C,A,0,0,0,,,,,
Marisa07,스타더스트 레버리,stardust,1,3000,1,2,40,15,0,1,0,0,40,120,A,A,B,A,0,0,0,,,,,
Marisa07,마스터 스파크,maspa,0,3600,4,8,15,20,1,0,0,0,70,130,A,A,C,A,0,0,1,,,,bgm_weapon_Marisa_Maspa,
Marisa07,프로토 마리스포,protomalice,0,2500,3,6,40,10,0,0,0,0,20,110,A,A,A,A,0,0,0,,,|Alice|,,
Marisa07,삼색연화접,miiru,0,3500,1,1,20,20,0,1,0,2,0,135,A,A,A,A,0,1,1,,,|Reimu|,bgm_weapon_Reimu_Miiru,
Marisa07,마스터 스파크,maspa_map,0,3000,1,8,15,20,1,0,0,0,100,130,A,A,C,A,0,0,1,대포형,maspa,,,
MarisaR_en01,스트림 레이저,stream,0,2200,2,5,15,-10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
MarisaR_en01,매직 네이팜,napalm,0,2500,1,4,15,15,0,1,0,50,0,0,A,A,A,A,0,0,0,,,,,
MarisaR_en01,논디렉셔널 레이저,NDL_Marisa,0,2700,4,7,20,5,1,0,0,0,10,0,A,A,C,A,0,0,0,,,,,
MarisaR_en01,파이널 스파크,final,0,3500,4,8,15,20,1,0,0,0,15,110,A,A,C,A,0,0,1,,,,,
MarisaR_en01,마스터 스파크,maspa_map,0,2900,1,13,10,10,1,0,0,10,0,100,A,A,C,A,0,0,1,대포형,maspa_en,,,
MarisaR_en02,스트림 레이저,stream,0,2200,2,5,15,-10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
MarisaR_en02,매직 네이팜,napalm,0,2500,1,4,15,15,0,1,0,50,0,0,A,A,A,A,0,0,0,,,,,
MarisaR_en02,논디렉셔널 레이저,NDL_Marisa,0,2700,4,7,20,5,1,0,0,0,10,0,A,A,C,A,0,0,0,,,,,
MarisaR_en02,파이널 스파크,final,0,3500,4,8,15,20,1,0,0,0,15,110,A,A,C,A,0,0,1,,,,,
MarisaR01,스트림 레이저,stream,0,2000,2,5,15,-10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
MarisaR01,매직 네이팜,napalm,0,2200,1,4,15,15,0,1,0,0,10,0,A,A,A,A,1,0,0,,,,,
MarisaR01,논디렉셔널 레이저,NDL_Marisa,0,2500,4,6,20,5,1,0,0,0,20,0,A,A,C,A,0,0,0,,,,,
MarisaR01,마리스포,malice,0,2800,1,3,40,30,0,1,0,0,35,110,A,A,A,A,0,1,0,,,|Alice|,,
MarisaR01,삼색연화접,miiru2,0,3600,1,1,20,20,0,1,0,2,0,135,A,A,A,A,0,1,1,,,|Reimu|,bgm_weapon_Reimu_Miiru,
MarisaR01,파이널 스파크,final,0,3900,4,8,15,20,1,0,0,0,90,140,A,A,C,A,0,0,1,,,,bgm_weapon_Marisa_Maspa,
MarisaR01,블레이징 스타,blazing,0,3600,1,2,40,25,0,1,0,0,65,130,A,A,B,A,0,1,1,,,,,
MarisaR02,스트림 레이저,stream,0,2000,2,5,15,-10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
MarisaR02,매직 네이팜,napalm,0,2200,1,4,15,15,0,1,0,0,10,0,A,A,A,A,1,0,0,,,,,
MarisaR02,논디렉셔널 레이저,NDL_Marisa,0,2500,4,6,20,5,1,0,0,0,20,0,A,A,C,A,0,0,0,,,,,
MarisaR02,마리스포,malice,0,2800,1,3,40,30,0,1,0,0,35,110,A,A,A,A,0,1,0,,,|Alice|,,
MarisaR02,삼색연화접,miiru2,0,3600,1,1,20,20,0,1,0,2,0,135,A,A,A,A,0,1,1,,,|Reimu|,bgm_weapon_Reimu_Miiru,
MarisaR02,파이널 스파크,final,0,3900,4,8,15,20,1,0,0,0,90,140,A,A,C,A,0,0,1,,,,bgm_weapon_Marisa_Maspa,
MarisaR02,블레이징 스타,blazing,0,3600,1,2,40,25,0,1,0,0,65,130,A,A,B,A,0,1,1,,,,,
MarisaR02,진 삼색연화접,smiiru_true2,0,4800,1,1,30,30,0,1,0,1,0,150,A,A,A,A,0,1,1,,,|Reimu|,bgm_weapon_ReiMari_SMiiru,
MarisaR03,스트림 레이저,stream,0,2000,2,5,15,-10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
MarisaR03,매직 네이팜,napalm,0,2200,1,4,15,15,0,1,0,0,10,0,A,A,A,A,1,0,0,,,,,
MarisaR03,논디렉셔널 레이저,NDL_Marisa,0,2500,4,6,20,5,1,0,0,0,20,0,A,A,C,A,0,0,0,,,,,
MarisaR03,마리스포,malice,0,2800,1,3,40,30,0,1,0,0,35,110,A,A,A,A,0,1,0,,,|Alice|,,
MarisaR03,삼색연화접,miiru2,0,3600,1,1,20,20,0,1,0,2,0,135,A,A,A,A,0,1,1,,,|Reimu|,bgm_weapon_Reimu_Miiru,
MarisaR03,파이널 스파크,final,0,3900,4,8,15,20,1,0,0,0,90,140,A,A,C,A,0,0,1,,,,bgm_weapon_Marisa_Maspa,
MarisaR03,블레이징 스타,blazing,0,3600,1,2,40,25,0,1,0,0,65,130,A,A,B,A,0,1,1,,,,,
MarisaR03,진 삼색연화접,smiiru_true2,0,4800,1,1,30,30,0,1,0,1,0,150,A,A,A,A,0,1,1,,,|Reimu|,bgm_weapon_ReiMari_SMiiru,
MarisaR04,스트림 레이저,stream,0,2000,2,5,15,-10,1,0,0,0,5,0,A,A,C,A,0,0,0,,,,,
MarisaR04,매직 네이팜,napalm,0,2200,1,4,15,15,0,1,0,0,10,0,A,A,A,A,1,0,0,,,,,
MarisaR04,논디렉셔널 레이저,NDL_Marisa,0,2500,4,6,20,5,1,0,0,0,20,0,A,A,C,A,0,0,0,,,,,
MarisaR04,마리스포,malice,0,2800,1,3,40,30,0,1,0,0,35,110,A,A,A,A,0,1,0,,,|Alice|,,
MarisaR04,삼색연화접,miiru2,0,3600,1,1,20,20,0,1,0,2,0,135,A,A,A,A,0,1,1,,,|Reimu|,bgm_weapon_Reimu_Miiru,
MarisaR04,파이널 스파크,final,0,3900,4,8,15,20,1,0,0,0,90,140,A,A,C,A,0,0,1,,,,bgm_weapon_Marisa_Maspa,
MarisaR04,블레이징 스타,blazing,0,3600,1,2,40,25,0,1,0,0,65,130,A,A,B,A,0,1,1,,,,,
MarisaRN_en01,매직 네이팜,napalm,0,2900,1,3,15,15,0,1,0,50,0,0,A,A,A,A,0,0,0,,,,,
MarisaRN_en01,논디렉셔널 레이저,NDL_Marisa,0,3400,4,7,20,5,1,0,0,0,10,0,A,A,C,A,0,0,0,,,,,
MarisaRN_en01,마스터 스파크,maspa_map,0,3500,1,8,10,10,1,0,0,10,0,0,A,A,C,A,0,0,1,대포형,maspa_en,,,
Medicine_en01,스위트 포이즌,sweet,0,2500,1,6,45,10,0,1,0,0,5,0,A,A,A,A,0,1,0,,,,,
Medicine_en01,개싱 가든,gasing,0,2650,1,5,60,20,0,1,0,50,0,100,A,A,B,A,0,1,0,,,,,
Medicine_en01,인투 딜리리엄,delirium,0,3200,1,6,35,30,0,0,0,0,10,100,A,A,A,A,0,0,0,,,,,
Medicine_en02,스위트 포이즌,sweet,0,2500,1,6,45,10,0,1,0,0,5,0,A,A,A,A,0,1,0,,,,,
Medicine_en02,개싱 가든,gasing,0,2650,1,5,60,20,0,1,0,50,0,100,A,A,B,A,0,1,0,,,,,
Medicine_en02,인투 딜리리엄,delirium,0,3200,1,6,35,30,0,0,0,0,10,100,A,A,A,A,0,0,0,,,,,
Medicine_en03,스위트 포이즌,sweet,0,2500,1,6,45,10,0,1,0,0,5,0,A,A,A,A,0,1,0,,,,,
Medicine_en03,개싱 가든,gasing,0,2650,1,5,60,20,0,1,0,50,0,100,A,A,B,A,0,1,0,,,,,
Medicine_en03,인투 딜리리엄,delirium,0,3200,1,6,35,30,0,0,0,0,10,100,A,A,A,A,0,0,0,,,,,
Medicine_en04,스위트 포이즌,sweet,0,2500,1,6,45,10,0,1,0,0,5,0,A,A,A,A,0,1,0,,,,,
Medicine_en04,개싱 가든,gasing,0,2650,1,5,60,20,0,1,0,50,0,100,A,A,B,A,0,1,0,,,,,
Medicine_en04,인투 딜리리엄,delirium,0,3200,1,6,35,30,0,0,0,0,10,100,A,A,A,A,0,0,0,,,,,
Medicine01,ポイズンブレス,poison,0,1500,3,4,30,5,0,1,0,3,0,100,A,A,C,A,0,1,0,장갑100%관통,,,,EFFECT/NOARMOR/100
Medicine01,스위트 포이즌,sweet,0,2100,1,4,40,50,0,1,0,0,10,0,A,A,A,A,1,1,0,장갑50%관통,,,,EFFECT/NOARMOR/50
Medicine01,개싱 가든,gasing,0,2300,2,5,45,15,0,1,0,0,35,110,A,A,B,A,0,1,0,장갑50%관통,,,,EFFECT/NOARMOR/50
Medicine01,인투 딜리리엄,delirium,0,2600,1,6,15,40,0,0,0,0,50,120,A,A,C,A,0,1,1,장갑50%관통,,,,EFFECT/NOARMOR/50
MedicineN_en01,스위트 포이즌,sweet,0,2700,1,6,45,10,0,1,0,0,5,0,A,A,A,A,0,1,0,장갑50%관통,,,,EFFECT/NOARMOR/50
MedicineN_en01,개싱 가든,gasing,0,2850,1,5,60,20,0,1,0,50,0,0,A,A,B,A,0,1,0,장갑50%관통,,,,EFFECT/NOARMOR/50
MedicineN_en01,인투 딜리리엄,delirium,0,3450,1,6,35,30,0,0,0,0,10,0,A,A,A,A,0,1,0,장갑50%관통,,,,EFFECT/NOARMOR/50
Meiling_en01,열홍권,sub_Meiling,1,1850,1,1,30,35,0,1,1,0,5,0,A,S,A,A,0,0,0,,,,,
Meiling_en01,천룡각,tenryu,1,2000,2,5,15,15,0,1,0,0,10,0,A,S,B,A,0,0,0,,,,,
Meiling_en01,채우,saiu,0,2250,3,5,5,0,0,0,0,0,20,110,A,A,A,A,0,0,0,,,,,
Meiling_en01,채광풍령,furin,1,2800,1,1,15,25,0,1,0,0,20,100,A,A,C,A,0,0,0,,,,,
Meiling_en02,열홍권,sub_Meiling,1,1850,1,1,30,35,0,1,1,0,5,0,A,S,A,A,0,0,0,,,,,
Meiling_en02,천룡각,tenryu,1,2000,2,5,15,15,0,1,0,0,10,0,A,S,B,A,0,0,0,,,,,
Meiling_en02,채우,saiu,0,2250,3,5,5,0,0,0,0,0,20,100,A,A,A,A,0,0,0,,,,,
Meiling_en02,채광풍령,furin,1,2800,1,1,15,25,0,1,0,0,20,100,A,A,C,A,0,0,0,,,,,
Meiling_en03,열홍권,sub_Meiling,1,2150,1,2,30,35,0,1,1,0,5,0,A,S,A,A,0,0,0,,,,,
Meiling_en03,천룡각,tenryu,1,2300,2,5,15,20,0,1,0,0,10,0,A,A,B,A,0,0,0,,,,,
Meiling_en03,채우,saiu,0,2450,3,5,5,0,0,0,0,0,20,110,B,A,A,A,0,0,0,,,,,
Meiling_en03,채광풍령,furin,1,3250,1,1,15,25,0,1,0,0,20,120,A,A,C,A,0,0,0,,,,,
Meiling_en04,열홍권,sub_Meiling,1,2150,1,2,30,35,0,1,1,0,5,0,A,S,A,A,0,0,0,,,,,
Meiling_en04,천룡각,tenryu,1,2300,2,5,15,20,0,1,0,0,10,0,A,A,B,A,0,0,0,,,,,
Meiling_en04,채우,saiu,0,2450,3,5,5,0,0,0,0,0,20,110,B,A,A,A,0,0,0,,,,,
Meiling_en04,채광풍령,furin,1,3250,1,1,15,25,0,1,0,0,20,120,A,A,C,A,0,0,0,,,,,
Meiling01,열홍권,rekko,1,1950,1,2,30,35,0,1,1,0,5,0,A,S,A,A,1,0,0,,,,,
Meiling01,천룡각,tenryu,1,2100,2,4,15,20,0,1,0,0,10,0,A,A,B,A,0,0,0,,,,,
Meiling01,채우,saiu,0,2450,3,5,5,0,0,0,0,0,25,110,B,A,A,A,0,0,0,,,,,
Meiling01,채광풍령,furin,1,3150,1,1,15,25,0,1,0,0,50,120,A,A,C,A,0,0,0,,,,,
Meiling01,채광연화장,rengesho,1,3750,1,1,20,15,0,1,0,0,60,130,A,A,C,A,0,0,1,,,,,
Meiling02,열홍권,rekko,1,1950,1,2,30,35,0,1,1,0,5,0,A,S,A,A,1,0,0,,,,,
Meiling02,천룡각,tenryu,1,2100,2,4,15,20,0,1,0,0,10,0,A,A,B,A,0,0,0,,,,,
Meiling02,채우,saiu,0,2450,3,5,5,0,0,0,0,0,25,110,B,A,A,A,0,0,0,,,,,
Meiling02,채광풍령,furin,1,3200,1,2,15,25,0,1,0,0,50,120,A,A,C,A,0,0,0,,,,,
Meiling02,채광연화장,rengesho,1,3750,1,1,20,15,0,1,0,0,60,130,A,A,C,A,0,0,1,,,,,
MeilingN_en01,열홍권,sub_Meiling,1,2500,1,2,60,35,0,1,1,0,0,0,A,S,A,A,0,0,0,,,,,
MeilingN_en01,천룡각,tenryu,1,2700,2,5,15,20,0,1,0,0,5,0,A,A,B,A,0,0,0,,,,,
MeilingN_en01,채광풍령,furin,1,3500,1,2,15,25,0,1,0,0,10,0,A,A,C,A,0,1,0,,,,,
Meko_en01,양치기 지팡이,combat_Meko,1,2300,1,2,65,10,0,1,1,0,0,0,A,A,B,A,0,1,0,,,,,
Meko_en01,썬더 램,thunder_Meko,0,2650,2,6,40,15,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
Meko_en01,썬더 램,thunder_Meko_map,0,2200,2,5,40,15,0,0,0,0,10,130,A,A,A,A,0,0,1,자기중심형,*circle,,,
Meko_en01,노도의 요괴양,sheep,0,2800,1,3,40,20,0,1,0,0,10,110,A,A,B,A,0,0,0,,,,,
Meko_en02,양치기 지팡이,combat_Meko,1,2300,1,2,65,10,0,1,1,0,0,0,A,A,B,A,0,1,0,,,,,
Meko_en02,썬더 램,thunder_Meko,0,2650,2,6,40,15,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
Meko_en02,썬더 램,thunder_Meko_map,0,2200,2,5,40,15,0,0,0,0,10,130,A,A,A,A,0,0,1,자기중심형,*circle,,,
Meko_en02,노도의 요괴양,sheep,0,2800,1,3,40,20,0,1,0,0,10,110,A,A,B,A,0,0,0,,,,,
Meko_en03,양치기 지팡이,combat_Meko,1,2300,1,2,65,10,0,1,1,0,0,0,A,A,B,A,0,1,0,,,,,
Meko_en03,썬더 램,thunder_Meko,0,2650,2,6,40,15,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
Meko_en03,썬더 램,thunder_Meko_map,0,2200,2,5,40,15,0,0,0,0,10,130,A,A,A,A,0,0,1,자기중심형,*circle,,,
Meko_en03,노도의 요괴양,sheep,0,2800,1,3,40,20,0,1,0,0,10,110,A,A,B,A,0,0,0,,,,,
Meko_en04,양치기 지팡이,combat_Meko,1,2300,1,2,65,10,0,1,1,0,0,0,A,A,B,A,0,1,0,,,,,
Meko_en04,썬더 램,thunder_Meko,0,2650,2,6,40,15,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
Meko_en04,썬더 램,thunder_Meko_map,0,2200,2,5,40,15,0,0,0,0,10,130,A,A,A,A,0,0,1,자기중심형,*circle,,,
Meko_en04,노도의 요괴양,sheep,0,2800,1,3,40,20,0,1,0,0,10,110,A,A,B,A,0,0,0,,,,,
Meko_en05,양치기 지팡이,combat_Meko,1,2300,1,2,65,10,0,1,1,0,0,0,A,A,B,A,0,1,0,,,,,
Meko_en05,썬더 램,thunder_Meko,0,2650,2,6,40,15,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
Meko_en05,썬더 램,thunder_Meko_map,0,2200,2,5,40,15,0,0,0,0,10,130,A,A,A,A,0,0,1,자기중심형,*circle,,,
Meko_en05,노도의 요괴양,sheep,0,2800,1,3,40,20,0,1,0,0,10,110,A,A,B,A,0,0,0,,,,,
Meko_en05,마운트 쉽,shepherd,0,2400,1,6,10,10,0,0,0,0,10,100,A,A,C,A,0,0,0,,,,,
Meko_en05,카운트리스 쉽,count,0,2900,1,5,80,15,0,1,0,0,10,100,A,A,C,A,0,0,1,,,,,
Meko_en06,양치기 지팡이,combat_Meko,1,2300,1,2,65,10,0,1,1,0,0,0,A,A,B,A,0,1,0,,,,,
Meko_en06,썬더 램,thunder_Meko,0,2650,2,6,40,15,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
Meko_en06,썬더 램,thunder_Meko_map,0,2200,2,5,40,15,0,0,0,0,10,130,A,A,A,A,0,0,1,자기중심형,*circle,,,
Meko_en06,노도의 요괴양,sheep,0,2800,1,3,40,20,0,1,0,0,10,110,A,A,B,A,0,0,0,,,,,
Meko_en06,마운트 쉽,shepherd,0,2400,1,6,10,10,0,0,0,0,10,100,A,A,C,A,0,0,0,,,,,
Meko_en06,카운트리스 쉽,count,0,2900,1,5,80,15,0,1,0,0,10,100,A,A,C,A,0,0,1,,,,,
Meko_en07,양치기 지팡이,combat_Meko,1,2300,1,2,65,10,0,1,1,0,0,0,A,A,B,A,0,1,0,,,,,
Meko_en07,썬더 램,thunder_Meko,0,2650,2,6,40,15,0,0,0,0,5,0,A,A,A,A,0,0,0,,,,,
Meko_en07,썬더 램,thunder_Meko_map,0,2200,2,5,40,15,0,0,0,0,10,130,A,A,A,A,0,0,1,자기중심형,*circle,,,
Meko_en07,노도의 요괴양,sheep,0,2800,1,3,40,20,0,1,0,0,10,110,A,A,B,A,0,0,0,,,,,
