BulID,SpellID,Rmin,Rmax,Shape,HP,Turns,Points,EXP,PP,Anime,Update,マップ,Slots,EF0,DEF0,PRY0,MOV0,EF1,DEF1,PRY1,MOV1,EF2,DEF2,PRY2,MOV2,EF3,DEF3,PRY3,MOV3,EF4,DEF4,PRY4,MOV4,EF5,DEF5,PRY5,MOV5,EF6,DEF6,PRY6,MOV6
ShiroB_en01,,2,5,circle,0,0,4000,160,10,,0,1,1,POW-_SHEEP,20,20,0.3,,,,,,,,,,,,,,,,,,,,,,,,
Shizuha_en01,,3,6,circle,0,0,3000,180,10,,0,0,1,,10,15,0.3,,,,,,,,,,,,,,,,,,,,,,,,
Shizuha_en02,,3,6,circle,0,0,3000,180,10,,0,0,1,,10,15,0.3,,,,,,,,,,,,,,,,,,,,,,,,
Shizuha_en03,,3,6,circle,0,0,8000,180,10,,0,0,1,NO_POW_SHIZUHA,5,5,0.3,,,,,,,,,,,,,,,,,,,,,,,,
Shizuha_en04,,3,6,circle,0,0,8000,180,10,,0,0,1,,5,5,0.3,,,,,,,,,,,,,,,,,,,,,,,,
Sho_en01,,1,2,circle,0,0,8000,180,10,spiral,0,0,1,,50,0,3,,,,,,,,,,,,,,,,,,,,,,,,
Sho_en02,,1,2,circle,0,0,8000,180,10,spiral,0,0,1,,50,0,3,,,,,,,,,,,,,,,,,,,,,,,,
Sho_en03,,1,5,circle,0,0,10000,200,20,spiral,0,0,1,POINT+_SHON,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
ShoN_en01,,1,5,circle,0,0,20000,200,20,,0,0,1,POINT+_SHON,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
ShoN_en02,,1,5,circle,0,0,20000,200,20,,0,0,1,POINT+_SHON,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Star_en01,,0,4,circle,0,0,3000,120,10,,0,0,1,PRY+_STAR,20,12,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Star_en02,,0,4,circle,0,0,3000,120,10,,0,0,1,PRY+_STAR,20,12,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Star_en03,,0,4,circle,0,0,3000,180,10,,0,0,1,PRY+_STAR2,20,12,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Star_en04,,0,4,circle,0,0,3000,180,10,,0,0,1,PRY+_STAR,20,12,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Suika_en01,,0,6,square,0,0,7000,220,10,,0,0,1,HIT+_SUIKA,20,15,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Suika_en01,MPOWER,1,1,circle,28000,3,13500,260,10,mpower,1,0,1,SIZE+_MPOWER,30,30,1,,,,,,,,,,,,,,,,,,,,,,,,
Suika_en02,,0,6,square,0,0,7000,220,10,,0,0,1,HIT+_SUIKA,20,15,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Suika_en03,,0,6,square,0,0,7000,220,10,,0,0,1,HIT+_SUIKA,20,15,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Suika_en04,,0,6,square,0,0,7000,220,10,,0,0,1,HIT+_SUIKA,20,15,0.35,,,,,,,,,,,,,,,,,,,,,,,,
SuikaN_en01,,0,5,circle,0,0,25000,250,25,,0,0,1,SIZE+_SUIKAN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
SuikaN_en02,,0,5,circle,0,0,25000,250,25,,0,0,1,SIZE+_SUIKAN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
SuikaN_en03,,0,5,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
SuikaN_en03,NIGHTMARE_B03,1,1,circle,30000,4,50000,300,30,mpower,1,0,1,SIZE+_MPOWERN,30,30,1,,,,,,,,,,,,,,,,,,,,,,,,
Sunny_en01,,0,5,circle,0,0,3000,180,10,,0,0,1,HIDE_SUNNY,5,5,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Sunny_en02,,0,5,circle,0,0,3000,180,10,,0,0,1,HIDE_SUNNY,5,5,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Sunny_en03,,0,5,circle,0,0,3000,180,10,,0,0,1,HIDE_SUNNY,5,5,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Sunny_en04,,0,5,circle,0,0,3000,180,10,,0,0,1,,5,5,0.33,,,,,,,,,,,,,,,,,,,,,,,,
Suwako_en01,,2,5,circle,0,0,0,0,0,spiral,0,0,1,PRY-_SUWAKO,20,10,0.6,,,,,,,,,,,,,,,,,,,,,,,,
Suwako_en02,,2,5,circle,0,0,6000,200,10,spiral,0,0,1,PRY-_SUWAKO,20,10,0.6,,,,,,,,,,,,,,,,,,,,,,,,
Suwako_en02,TENAGA,3,6,circle,16500,3,11000,200,10,tenaga,1,0,2,NOENTER,30,15,2,NOENTER,15,15,0.7,,,,,,,,,,,,,,,,,,,,
Suwako_en02,SUWA_SUWAKO,3,6,circle,15000,3,10000,220,10,suwa_Suwako,1,0,1,COMPAT-_SUWAKO,10,40,0.6,,,,,,,,,,,,,,,,,,,,,,,,
Suwako_en02,MISHAGUJISAMA,3,6,circle,26000,-1,15000,280,15,mishagujisama,1,0,2,MISHAGUJISAMA,15,15,0.5,MISHAGUJISAMA,12,24,1,,,,,,,,,,,,,,,,,,,,
Suwako_en03,,1,6,circle,0,0,50000,300,30,spiral,0,0,1,SP-_SUWAKO,0,40,0.65,,,,,,,,,,,,,,,,,,,,,,,,
Suwako_en04,,1,6,circle,0,0,14000,220,15,spiral,0,0,1,SP-_SUWAKO,0,40,0.65,,,,,,,,,,,,,,,,,,,,,,,,
SuwakoN_en01,,1,5,circle,0,0,25000,250,25,,0,0,1,COMPAT-_SUWAKO,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
SuwakoN_en02,,1,5,circle,0,0,25000,250,25,,0,0,1,COMPAT-_SUWAKO,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
SuwakoN_en03,,1,5,circle,0,0,25000,250,25,,0,0,1,COMPAT-_SUWAKO,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Tenshi_en01,,2,5,circle,0,0,9000,220,10,spiral,0,0,1,RANGE-_ALL,30,30,0.65,,,,,,,,,,,,,,,,,,,,,,,,
Tenshi_en01,FUNNEL,1,6,circle,30000,3,14000,220,10,funnel,0,0,1,TARGET_TENSHI,10,40,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Tenshi_en01,HISOTEN,0,6,circle,35000,3,16000,220,10,hisoten,0,1,3,PARAM+_GOTHIT_TENSHI,0,0,0,MOV_RANGE-_TENSHI,35,35,1.2,NUMACT+_TENSHI,45,45,1,,,,,,,,,,,,,,,,
Tenshi_en02,,2,5,circle,0,0,9000,220,10,spiral,0,0,1,RANGE-_ALL,30,30,0.65,,,,,,,,,,,,,,,,,,,,,,,,
Tenshi_en02,FUNNEL,1,6,circle,30000,3,14000,220,10,funnel,0,0,1,TARGET_TENSHI,10,40,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Tenshi_en02,HISOTEN,0,6,circle,35000,3,16000,220,10,hisoten,0,1,3,PARAM+_GOTHIT_TENSHI,0,0,0,MOV_RANGE-_TENSHI,35,35,1.2,NUMACT+_TENSHI,45,45,1,,,,,,,,,,,,,,,,
Tenshi_en03,,2,5,circle,0,0,9000,220,10,spiral,0,0,1,RANGE-_ALL,30,30,0.65,,,,,,,,,,,,,,,,,,,,,,,,
Tenshi_en03,FUNNEL,1,6,circle,30000,3,14000,220,10,funnel,0,0,1,TARGET_TENSHI,10,40,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Tenshi_en03,HISOTEN,0,6,circle,35000,3,16000,220,10,hisoten,0,1,3,PARAM+_GOTHIT_TENSHI,0,0,0,MOV_RANGE-_TENSHI,35,35,1.2,NUMACT+_TENSHI,45,45,1,,,,,,,,,,,,,,,,
Tenshi_en04,,2,5,circle,0,0,9000,220,10,spiral,0,0,1,RANGE-_ALL,30,30,0.65,,,,,,,,,,,,,,,,,,,,,,,,
Tenshi_en04,FUNNEL,1,6,circle,30000,3,14000,220,10,funnel,1,0,1,TARGET_TENSHI,10,40,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Tenshi_en04,HISOTEN,0,6,circle,35000,3,16000,220,10,hisoten,0,1,3,PARAM+_GOTHIT_TENSHI,0,0,0,MOV_RANGE-_TENSHI,35,35,1.2,NUMACT+_TENSHI,45,45,1,,,,,,,,,,,,,,,,
TenshiN_en01,,0,5,circle,0,0,25000,250,25,,0,0,1,ARMOR+_TENSHIN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
TenshiN_en02,,0,5,circle,0,0,25000,250,25,,0,0,1,ARMOR+_TENSHIN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
TenshiN_en03,,0,5,circle,0,0,25000,250,25,,0,0,1,ARMOR+_TENSHIN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
TenshiN_en04,,0,5,circle,0,0,25000,250,25,,0,0,1,ARMOR+_TENSHIN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
TensokuE_en01,,1,3,circle,0,0,30000,250,20,,0,0,1,,25,0,0.35,,,,,,,,,,,,,,,,,,,,,,,,
TensokuD_en01,,1,6,square,0,0,50000,200,20,,0,0,1,,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
TensokuD_en02,,1,6,square,0,0,50000,200,20,,0,0,1,,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
TensokuEN_en01,,1,6,square,0,0,40000,200,20,,0,0,1,FHIT+_TENSOKUEN,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
TensokuEN_en02,,1,6,square,0,0,40000,200,20,,0,0,1,FHIT+_TENSOKUEN,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
TensokuEN_en03,,1,6,square,0,0,40000,200,20,,0,0,1,FHIT+_TENSOKUEN,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
TensokuEN_en04,,1,6,square,0,0,40000,200,20,,0,0,1,FHIT+_TENSOKUEN,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Tewi_en01,,0,4,circle,0,0,7000,200,10,,0,0,1,DEF+_USAGI,30,30,1,SGUARD_TEWI,30,30,1,,,,,,,,,,,,,,,,,,,,
Tewi_en01,DUPER,0,6,circle,33000,3,10000,200,10,duper,1,0,3,,0,0,0,DUPER_A,10,40,0.4,DUPER_B,10,40,0.4,,,,,,,,,,,,,,,,
Tewi_en02,,1,4,circle,0,0,7000,200,10,,0,0,1,SGUARD_TEWI,30,30,1,,,,,,,,,,,,,,,,,,,,,,,,
Toyohime_en01,,0,10,square,0,0,50000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Toyohime_en01,TOYOHIMEN,1,1,,125000,4,100000,250,30,soryushi,1,1,1,SHUFFLE_TOYOHIMEN,30,5,1,,,,,,,,,,,,,,,,,,,,,,,,
Toyohime_en02,,0,10,square,0,0,50000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Toyohime_en02,TOYOHIMEN,1,1,,125000,4,100000,250,30,soryushi,1,1,1,SHUFFLE_TOYOHIMEN,30,5,1,,,,,,,,,,,,,,,,,,,,,,,,
Toyohime_en03,,0,10,square,0,0,50000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
ToyohimeN_en01,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
ToyohimeN_en02,,0,10,square,0,0,25000,250,25,,0,0,1,HP+_TOYOHIMEN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
ToyohimeN_en03,,0,10,square,0,0,25000,250,25,,0,0,1,HP+_TOYOHIMEN,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
ToyohimeN_en04,,0,5,circle,0,0,0,0,0,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
ToyohimeN_en04,NIGHTMARE_B10,1,1,,30000,4,50000,300,30,soryushi2,0,1,1,RANGE-_ALL,30,5,1,,,,,,,,,,,,,,,,,,,,,,,,
Udonge_en01,,0,6,circle,0,0,9000,200,10,,0,0,1,NO_HICCHU,0,40,2,,,,,,,,,,,,,,,,,,,,,,,,
Udonge_en02,,0,6,circle,0,0,9000,200,10,,0,0,1,NO_HICCHU,0,40,2,,,,,,,,,,,,,,,,,,,,,,,,
Udonge_en03,,0,6,circle,0,0,9000,200,10,,0,0,1,NO_HICCHU,0,40,2,,,,,,,,,,,,,,,,,,,,,,,,
Udonge_en03,LUNATIC,2,5,circle,27000,3,10000,210,10,lunatic,1,0,1,HIT-_PRY-_RATE_UDONGE,40,0,1.2,,,,,,,,,,,,,,,,,,,,,,,,
Udonge_en04,,0,6,circle,0,0,9000,200,10,,0,0,1,NO_HICCHU,0,40,2,,,,,,,,,,,,,,,,,,,,,,,,
Udonge_en04,LUNATIC,2,5,circle,27000,3,10000,210,10,lunatic,1,0,1,HIT-_PRY-_RATE_UDONGE,40,0,1.2,,,,,,,,,,,,,,,,,,,,,,,,
Udonge_en05,,0,6,circle,0,0,9000,200,10,,0,0,1,NO_HICCHU,0,40,2,,,,,,,,,,,,,,,,,,,,,,,,
UFOB_en01,,1,8,canon,0,0,3000,150,10,spiral,0,0,1,MOV-_UFO,0,10,0.5,,,,,,,,,,,,,,,,,,,,,,,,
UFOB_en02,,1,8,canon,0,0,3000,150,10,spiral,0,0,1,MOV-_UFO,0,10,0.5,,,,,,,,,,,,,,,,,,,,,,,,
UFOB_en03,,1,8,canon,0,0,3000,150,10,spiral,0,0,1,MOV-_UFO,0,10,0.5,,,,,,,,,,,,,,,,,,,,,,,,
UFOB_en04,,1,8,canon,0,0,3000,150,10,spiral,0,0,1,MOV-_UFO,0,10,0.5,,,,,,,,,,,,,,,,,,,,,,,,
UFOB_en05,,1,8,canon,0,0,4000,150,10,spiral,0,0,1,MOV-_UFO,0,10,0.5,,,,,,,,,,,,,,,,,,,,,,,,
UFOB_en06,,1,8,canon,0,0,4000,150,10,spiral,0,0,1,MOV-_UFO,0,10,0.5,,,,,,,,,,,,,,,,,,,,,,,,
UFOB_en07,,1,8,canon,0,0,4000,150,10,spiral,0,0,1,MOV-_UFO,0,10,0.5,,,,,,,,,,,,,,,,,,,,,,,,
UFOB_en08,,1,8,canon,0,0,4000,150,10,spiral,0,0,1,MOV-_UFO,0,10,0.5,,,,,,,,,,,,,,,,,,,,,,,,
UFOB2_en01,,1,8,canon,0,0,3000,150,10,spiral,0,0,1,MOV-_UFO,0,10,0.5,,,,,,,,,,,,,,,,,,,,,,,,
UFOG_en01,,2,6,square,0,0,3000,180,10,spiral,0,0,1,,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,
UFOG_en02,,2,6,square,0,0,3000,180,10,spiral,0,0,1,,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,
UFOG_en03,,2,6,square,0,0,3000,180,10,spiral,0,0,1,,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,
UFOG_en04,,2,6,square,0,0,3000,180,10,spiral,0,0,1,,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,
UFOG_en05,,2,6,square,0,0,6000,180,15,spiral,0,0,1,,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,
UFOG_en06,,2,6,square,0,0,6000,180,15,spiral,0,0,1,,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,
UFOG_en07,,2,6,square,0,0,6000,180,15,spiral,0,0,1,,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,
UFOG_en08,,2,6,square,0,0,6000,180,15,spiral,0,0,1,,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,
UFOG2_en01,,2,6,square,0,0,3000,180,10,spiral,0,0,1,,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,
UFOR_en01,,1,4,circle,0,0,3000,180,10,spiral,0,0,1,,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
UFOR_en02,,1,4,circle,0,0,3000,180,10,spiral,0,0,1,,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
UFOR_en03,,1,4,circle,0,0,5000,180,12,spiral,0,0,1,,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
UFOR_en04,,1,4,circle,0,0,5000,180,12,spiral,0,0,1,,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
UFOR2_en01,,1,4,circle,0,0,3000,180,10,spiral,0,0,1,,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Unknown_en01,,1,7,,0,0,0,0,0,,0,0,1,,10,25,0.35,,,,,,,,,,,,,,,,,,,,,,,,
Unknown_en01,HANGON,0,0,circle,30000,3,20000,0,0,*hangoncho,1,1,1,CURE_INVERT,20,20,0.75,,,,,,,,,,,,,,,,,,,,,,,,
Usagi_en01,,1,3,circle,0,0,3500,170,10,,0,0,1,DEF+_USAGI,10,35,0.75,,,,,,,,,,,,,,,,,,,,,,,,
Usagi_en02,,1,3,circle,0,0,3500,170,10,,0,0,1,DEF+_USAGI,10,35,0.75,,,,,,,,,,,,,,,,,,,,,,,,
Usagi_en03,,1,3,circle,0,0,3500,170,10,,0,0,1,DEF+_USAGI,10,35,0.75,,,,,,,,,,,,,,,,,,,,,,,,
Usagi_en04,,1,3,circle,0,0,3500,170,10,,0,0,1,DEF+_USAGI,10,35,0.75,,,,,,,,,,,,,,,,,,,,,,,,
UsagiD_en01,,0,3,circle,0,0,4000,200,10,,0,0,1,DEF+_USAGI,20,35,0.75,,,,,,,,,,,,,,,,,,,,,,,,
UsagiN_en01,,0,3,circle,0,0,10000,150,10,,0,0,1,DEF+_USAGIN,20,20,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Utsuho_en01,,0,6,circle,0,0,10000,200,10,,0,0,1,FDAM+_UTSUHO,15,40,0.75,,,,,,,,,,,,,,,,,,,,,,,,
Utsuho_en01,NUCLEAR,0,2,circle,28000,3,12500,200,10,nuclear,0,0,2,NOSPIRIT_UTSUHO,5,50,1,MP+_UTSUHO,15,15,1,,,,,,,,,,,,,,,,,,,,
Utsuho_en01,DIVE,0,2,circle,29000,3,12000,220,10,dive,0,0,2,TRESPASS_UTSUHO,5,50,1,DAM+_HIT_UTSUHO,60,20,1,,,,,,,,,,,,,,,,,,,,
Utsuho_en01,MEGA,0,2,circle,34000,3,15000,220,10,mega,0,0,2,MOV-_UTSUHO,30,40,0.9,HP+_UTSUHO,0,15,1,,,,,,,,,,,,,,,,,,,,
Utsuho_en01,GIGA,0,2,circle,38000,3,20000,250,10,giga,0,1,3,FPRY-_UTSUHO,50,50,0.5,RANGE-_BOMB2,15,15,1,POW+_UTSUHO,15,15,1,,,,,,,,,,,,,,,,
Utsuho_en02,,0,6,circle,0,0,10000,200,10,,0,0,1,FDAM+_UTSUHO,15,40,0.75,,,,,,,,,,,,,,,,,,,,,,,,
Utsuho_en02,NUCLEAR,0,2,circle,28000,3,12500,200,10,nuclear,0,0,2,NOSPIRIT_UTSUHO,5,50,1,MP+_UTSUHO,15,15,1,,,,,,,,,,,,,,,,,,,,
Utsuho_en02,DIVE,0,2,circle,29000,3,12000,220,10,dive,0,0,2,TRESPASS_UTSUHO,5,50,1,DAM+_HIT_UTSUHO,60,20,1,,,,,,,,,,,,,,,,,,,,
Utsuho_en02,MEGA,0,2,circle,34000,3,15000,220,10,mega,0,0,2,MOV-_UTSUHO,30,40,0.9,HP+_UTSUHO,0,15,1,,,,,,,,,,,,,,,,,,,,
Utsuho_en02,GIGA,0,2,circle,38000,3,20000,250,10,giga,0,1,3,FPRY-_UTSUHO,50,50,0.5,RANGE-_BOMB2,15,15,1,POW+_UTSUHO,15,15,1,,,,,,,,,,,,,,,,
Utsuho_en03,,0,6,circle,0,0,10000,200,10,,0,0,1,FDAM+_UTSUHO,15,40,0.75,,,,,,,,,,,,,,,,,,,,,,,,
Utsuho_en03,NUCLEAR,0,2,circle,28000,3,12500,200,10,nuclear,0,0,2,NOSPIRIT_UTSUHO,5,50,1,MP+_UTSUHO,15,15,1,,,,,,,,,,,,,,,,,,,,
Utsuho_en03,DIVE,0,2,circle,29000,3,12000,220,10,dive,0,0,2,TRESPASS_UTSUHO,5,50,1,DAM+_HIT_UTSUHO,60,20,1,,,,,,,,,,,,,,,,,,,,
Utsuho_en03,MEGA,0,2,circle,34000,3,15000,220,10,mega,0,0,2,MOV-_UTSUHO,30,40,0.9,HP+_UTSUHO,0,15,1,,,,,,,,,,,,,,,,,,,,
Utsuho_en03,GIGA,0,2,circle,38000,3,20000,250,10,giga,0,1,3,FPRY-_UTSUHO,50,50,0.5,RANGE-_BOMB2,15,15,1,POW+_UTSUHO,15,15,1,,,,,,,,,,,,,,,,
Utsuho_en04,,0,6,circle,0,0,10000,200,10,,0,0,1,FDAM+_UTSUHO,15,40,0.75,,,,,,,,,,,,,,,,,,,,,,,,
Utsuho_en04,NUCLEAR,0,2,circle,28000,3,12500,200,10,nuclear,0,0,2,NOSPIRIT_UTSUHO,5,50,1,MP+_UTSUHO,15,15,1,,,,,,,,,,,,,,,,,,,,
Utsuho_en04,DIVE,0,2,circle,29000,3,12000,220,10,dive,0,0,2,TRESPASS_UTSUHO,5,50,1,DAM+_HIT_UTSUHO,60,20,1,,,,,,,,,,,,,,,,,,,,
Utsuho_en04,MEGA,0,2,circle,34000,3,15000,220,10,mega,0,0,2,MOV-_UTSUHO,30,40,0.9,HP+_UTSUHO,0,15,1,,,,,,,,,,,,,,,,,,,,
Utsuho_en04,GIGA,0,2,circle,38000,3,20000,250,10,giga,0,1,3,FPRY-_UTSUHO,50,50,0.5,RANGE-_BOMB2,15,15,1,POW+_UTSUHO,15,15,1,,,,,,,,,,,,,,,,
UtsuhoB_en01,,0,4,circle,0,0,1000,50,5,,0,0,1,FDAM+_UTSUHOB,5,5,0.5,,,,,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en01,,0,10,circle,0,0,10000,200,10,,0,0,1,FDAM+_UTSUHOH,35,35,1,,,,,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en01,FUNOU,0,2,circle,27000,3,15000,220,10,funou,0,0,2,NOSPIRIT_UTSUHO,5,50,1,NOSPIRIT_UTSUHOH,50,5,1,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en01,PETA,0,2,circle,26000,3,15000,220,10,peta,0,1,2,MOV-_ALL2,30,30,0.2,FPRY-_UTSUHOH,5,5,1,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en01,FUNOU_DIVE,0,2,circle,27000,3,18000,220,10,funou_dive,0,0,3,TRESPASS_UTSUHO,10,40,0.9,ACT+_HIT_UTSUHOH,10,40,0.9,ADD_SPIRIT_UTSUHOH,100,100,2,,,,,,,,,,,,,,,,
UtsuhoH_en01,MELTDOWN,0,2,circle,27000,3,25000,250,10,meltdown,0,1,2,MOV_RANGE-_UTSUHOH,15,15,1,RANGE-_BOMB,15,15,1,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en01,SUBTERRANEAN,0,2,circle,42000,5,30000,300,20,ssun,0,0,4,RANGE-_BOMB2,50,50,1,SOKO_UTSUHOH,25,25,1,ADD_USKILL_UTSUHOH,25,25,1,NOENTER,0,0,2,,,,,,,,,,,,
UtsuhoH_en02,,0,10,circle,0,0,10000,200,10,,0,0,1,FDAM+_UTSUHOH,35,35,1,,,,,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en02,FUNOU,0,2,circle,27000,3,15000,220,10,funou,0,0,2,NOSPIRIT_UTSUHO,5,50,1,NOSPIRIT_UTSUHOH,50,5,1,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en02,PETA,0,2,circle,26000,3,15000,220,10,peta,0,1,2,MOV-_ALL2,30,30,0.2,FPRY-_UTSUHOH,5,5,1,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en02,FUNOU_DIVE,0,2,circle,27000,3,18000,220,10,funou_dive,0,0,3,TRESPASS_UTSUHO,10,40,0.9,ACT+_HIT_UTSUHOH,10,40,0.9,ADD_SPIRIT_UTSUHOH,100,100,2,,,,,,,,,,,,,,,,
UtsuhoH_en02,MELTDOWN,0,2,circle,27000,3,25000,250,10,meltdown,0,1,2,MOV_RANGE-_UTSUHOH,15,15,1,RANGE-_BOMB,15,15,1,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en02,SUBTERRANEAN,0,2,circle,42000,5,30000,300,20,ssun,0,0,4,RANGE-_BOMB2,50,50,1,SOKO_UTSUHOH,25,25,1,ADD_USKILL_UTSUHOH,25,25,1,NOENTER,0,0,2,,,,,,,,,,,,
UtsuhoH_en03,,0,10,circle,0,0,10000,200,10,,0,0,1,FDAM+_UTSUHOH,35,35,1,,,,,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en03,FUNOU,0,2,circle,27000,3,15000,220,10,funou,0,0,2,NOSPIRIT_UTSUHO,5,50,1,NOSPIRIT_UTSUHOH,50,5,1,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en03,PETA,0,2,circle,26000,3,15000,220,10,peta,0,1,2,MOV-_ALL2,30,30,0.2,FPRY-_UTSUHOH,5,5,1,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en03,FUNOU_DIVE,0,2,circle,27000,3,18000,220,10,funou_dive,0,0,3,TRESPASS_UTSUHO,10,40,0.9,ACT+_HIT_UTSUHOH,10,40,0.9,ADD_SPIRIT_UTSUHOH,100,100,2,,,,,,,,,,,,,,,,
UtsuhoH_en03,MELTDOWN,0,2,circle,27000,3,25000,250,10,meltdown,0,1,2,MOV_RANGE-_UTSUHOH,15,15,1,RANGE-_BOMB,15,15,1,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en03,SUBTERRANEAN,0,2,circle,42000,5,30000,300,20,ssun,0,0,4,RANGE-_BOMB2,50,50,1,SOKO_UTSUHOH,25,25,1,ADD_USKILL_UTSUHOH,25,25,1,NOENTER,0,0,2,,,,,,,,,,,,
UtsuhoH_en04,,0,10,circle,0,0,10000,200,10,,0,0,1,FDAM+_UTSUHOH,35,35,1,,,,,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en04,FUNOU,0,2,circle,27000,3,15000,220,10,funou,0,0,2,NOSPIRIT_UTSUHO,5,50,1,NOSPIRIT_UTSUHOH,50,5,1,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en04,PETA,0,2,circle,26000,3,15000,220,10,peta,0,1,2,MOV-_ALL2,30,30,0.2,FPRY-_UTSUHOH,5,5,1,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en04,FUNOU_DIVE,0,2,circle,27000,3,18000,220,10,funou_dive,0,0,3,TRESPASS_UTSUHO,10,40,0.9,ACT+_HIT_UTSUHOH,10,40,0.9,ADD_SPIRIT_UTSUHOH,100,100,2,,,,,,,,,,,,,,,,
UtsuhoH_en04,MELTDOWN,0,2,circle,27000,3,25000,250,10,meltdown,0,1,2,MOV_RANGE-_UTSUHOH,15,15,1,RANGE-_BOMB,15,15,1,,,,,,,,,,,,,,,,,,,,
UtsuhoH_en04,SUBTERRANEAN,0,2,circle,42000,5,30000,300,20,ssun,0,0,4,RANGE-_BOMB2,50,50,1,SOKO_UTSUHOH,25,25,1,ADD_USKILL_UTSUHOH,25,25,1,NOENTER,0,0,2,,,,,,,,,,,,
UtsuhoN_en01,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
UtsuhoN_en02,,0,5,circle,0,0,25000,250,25,,0,0,1,,10,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,
