CharDataID,CharName,Face,ATP,MGR,CRT,DEF,PRY,HIT,SP,気質,Type,SpID1,SpID2,SpID3,SpID4,SpID5,SpID6,L1,L2,L3,L4,L5,L6,SP1,SP2,SP3,SP4,SP5,SP6
YumekoN_en01,악몽,YumekoN0a,142,142,181,100,155,170,49,BRAVE,ALL_ATP,HICCHU,HIRAMEKI,KENSHIN,CHOKUGEKI,FUKUTSU,NEKKETSU,1,1,1,1,1,1,10,10,10,10,10,15
Yumeko01,유메코,Yumeko0a,142,142,181,100,155,170,49,ACTIVE,ALL_ATP,HICCHU,HIRAMEKI,KENSHIN,CHOKUGEKI,FUKUTSU,NEKKETSU,1,12,20,29,36,45,20,15,30,20,15,40
Yuyuko_en01,유유코,Yuyuko0a,125,146,188,106,165,180,60,BOSS,ALL_MGR2,TEPPEKI,TEKAGEN,CHOKKAN,SOGEKI,COBU,TAMASHI,1,1,15,20,32,70,15,5,15,10,20,10
Yuyuko_en02,유유코,Yuyuko0a,125,146,188,106,165,180,60,BOSS,ALL_MGR2,TEPPEKI,TEKAGEN,CHOKKAN,SOGEKI,COBU,TAMASHI,1,1,15,20,32,70,15,5,15,10,20,10
Yuyuko01,유유코,Yuyuko0a,125,146,188,106,165,180,60,BOSS,ALL_MGR2,TEPPEKI,TEKAGEN,CHOKKAN,COBU,TAMASHI,SAIDO,1,1,15,32,65,70,30,10,25,80,70,110
YuyukoN_en01,악몽,YuyukoN0a,125,146,188,106,165,180,60,BRAVE,ALL_MGR2,TEPPEKI,TEKAGEN,CHOKKAN,COBU,TAMASHI,SAIDO,1,1,15,32,65,70,10,5,15,10,20,10
YuyukoN_en02,악몽,YuyukoN0a,125,146,188,106,165,180,60,BRAVE,ALL_MGR2,TEPPEKI,TEKAGEN,CHOKKAN,COBU,TAMASHI,SAIDO,1,1,15,32,65,70,10,5,15,10,20,10
YuyukoN_en03,악몽,YuyukoN0a,125,146,188,106,165,180,60,BRAVE,ALL_MGR2,TEPPEKI,TEKAGEN,CHOKKAN,COBU,TAMASHI,SAIDO,1,1,1,1,1,1,10,5,15,10,20,10
Zenki_en01,젠키,Zenki0a,138,110,163,90,155,155,50,ACTIVE,ATP_PRY,KASOKU,HICCHU,KIAI,CHOKUGEKI,NA,NA,1,8,18,25,25,25,5,20,15,20,0,0
Zenki01,젠키,Zenki0a,138,110,163,90,155,155,50,COOL,ATP_PRY,KASOKU,HICCHU,SHUCHU,CHOKUGEKI,KIAI,NA,1,8,18,25,40,1,15,20,15,25,40,0
ZenkiN_en01,악몽,ZenkiN0a,138,110,163,90,155,155,50,ACTIVE,ATP_PRY,KASOKU,HICCHU,SHUCHU,CHOKUGEKI,KIAI,YUJO,1,8,18,25,40,40,10,15,15,20,10,20
Zombie_en01,Z요정,Zombie0a,130,130,165,91,150,155,35,ACTIVE,ALL_ATP,KIAI,KONJO,FUKUTSU,NA,NA,NA,1,1,1,1,1,1,20,15,15,0,0,0
